"FilingID","SchA-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
"939628","Y","A","POONOOSAMY, JASON","I","","HEAD OF RISK","01/2014","NA","Y","N","6421584"
"939628","Y","A","MCGEOUGH, DAVID, JAMES","I","","DIRECTOR","06/2015","NA","Y","N","5070889"
"939628","","B","DMS OFFSHORE INVESTMENT SERVICES LIMITED","FE","DMS OFFSHORE INVESTMENT SERVICES (EUROPE) LIMITED","SHAREHOLDER","12/2010","E","Y","N","000-XX-0085"
"939628","","B","BREE, DAVID, NATHAN","I","DMS OFFSHORE INVESTMENT SERVICES LIMITED","SHAREHOLDER","02/2002","C","Y","N","1357231"
"939628","","B","DMS ORGANISATION LIMITED","FE","DMS OFFSHORE INVESTMENT SERVICES LIMITED","SHAREHOLDER","02/2002","C","Y","N","00-XXX-0086"
"939628","","B","SEYMOUR FAMILY HOLDINGS LIMITED","FE","DMS ORGANISATION LIMITED","SHAREHOLDER","02/2002","E","Y","N","00-XX-0087"
"939628","","B","SEYMOUR, GRETA, ELOISE","I","SEYMOUR FAMILY HOLDINGS LIMITED","SHAREHOLDER","02/2002","E","Y","N","6421624"
"949280","Y","A","JUNIOR, AMAURY, FONSECA","I","","QUOTAHOLDER AND OFFICER","03/2006","NA","Y","N","2507719"
"949280","","B","JUNIOR, AMAURY, FONSECA","I","VISION BRAZIL PARTICIPAÇÕES","QUOTAHOLDER AND OFFICER","09/2006","C","Y","N","2507719"
"949280","Y","A","GRECO, FABIO","I","","OFFICER","03/2006","NA","N","N","6043334"
"949280","Y","A","VISION BRAZIL PARTICIPAÇÕES LTDA.","FE","","QUOTAHOLDER","12/2008","E","Y","N","FOREIGN"
"949280","","B","GRECO, FABIO","I","VISION BRAZIL PARTICIPAÇÕES LTDA.","QUOTAHOLDER/OFFICER","09/2006","C","Y","N","6043334"
"949280","","B","TUNSPE EMPREENDIMENTOS E PARTICIPAÇÕES LTDA.","FE","VISION BRAZIL PARTICIPAÇÕES LTDA.","MINORITY QUOTAHOLDER","06/2011","C","N","N","FOREIGN"
"950775","N","A","MCCOMB, MICHAEL, EDWARD","I","","MANAGER","09/2012","E","Y","N","4261917"
"933192","N","A","YOUNG, HUGH","I","","DIRECTOR","11/1998","NA","Y","N","4492923"
"933192","N","A","CORFE, PATRICK, JAMES JUSTIN","I","","DIRECTOR","12/2004","NA","Y","N","4650831"
"933192","N","A","ABERDEEN ASSET MANAGEMENT PLC","FE","","OWNER","12/1998","E","Y","N","NA"
"933192","N","A","BOGGIS, ALEXANDER, COLIN","I","","MANAGING DIRECTOR","11/2001","NA","Y","N","6045535"
"933192","N","A","ROBERTS, MICHAEL, DAVID","I","","DIRECTOR","01/1999","NA","Y","N","6045532"
"933192","N","A","CHEONG, FLAVIA","I","","DIRECTOR","03/2005","NA","Y","N","6045371"
"933192","N","A","YEO, NICHOLAS","I","","DIRECTOR","11/2007","NA","Y","N","6045376"
"933192","N","A","CHAN, SUNNY, SUN HO","I","","CHIEF COMPLIANCE OFFICER","05/2009","NA","N","N","6046538"
"950927","N","A","GARDNER, DAVID, A.","I","","CO-FOUNDER, CHIEF EXECUTIVE OFFICER, CHIEF FINANCIAL OFFICER AND CHIEF OPERATING OFFICER","06/2012","NA","Y","N","6105199"
"950927","N","A","RICHTER, BEN, S.","I","","CHIEF LEGAL OFFICER, CHIEF COMPLIANCE OFFICER AND SECRETARY","06/2012","NA","Y","N","6105200"
"950927","N","A","CHYLA, THOMAS, A.","I","","CHIEF INVESTMENT OFFICER","06/2012","NA","N","N","5774509"
"950927","N","A","GREENSHOE ASSET MANAGEMENT, LLC","DE","","MANAGER","06/2012","E","Y","N","45-5390342"
"948216","N","A","THOMAS, BRETT, JONATHAN","I","","MANAGING DIRECTOR","06/2015","C","Y","N","4583003"
"948216","N","A","CHRISTOPHER, CLAYTON, CHARLES","I","","MANAGING DIRECTOR","06/2015","C","Y","N","6563630"
"948216","N","A","OZA, ROHAN, ASHOK","I","","MANAGING DIRECTOR","06/2015","C","Y","N","6563631"
"943731","N","A","OBRIEN, MICHAEL, NEIL","I","","PRESIDENT","02/2015","E","Y","N","4831160"
"951091","Y","A","NICHOLLS, SIMON, JONATHAN","I","","PARTNER","01/2015","NA","Y","N","6556650"
"951091","Y","A","GREENIG, DOUGLAS, SCOTT","I","","PARTNER","01/2015","NA","Y","N","2551476"
"951091","Y","A","DENISON, DAVID, GEORGE TAYLOR","I","","PARTNER","01/2015","NA","Y","N","6556648"
"951091","Y","A","BRUMMER & PARTNERS (UK) LIMITED","FE","","PARTNER","01/2015","C","Y","N","FOREIGN"
"951091","Y","A","FLORIN COURT CAPITAL (UK) LIMITED","FE","","PARTNER","01/2015","E","Y","N","FOREIGN"
"951091","","B","FLORIN COURT CAPITAL INTERMEDIATE LIMITED","FE","FLORIN COURT CAPITAL (UK) LIMITED","OWNER","01/2015","E","N","N","FOREIGN"
"951091","","B","FLORIN COURT CAPITAL (CAYMAN) LP","FE","FLORIN COURT CAPITAL INTERMEDIATE LIMITED","OWNER","01/2015","E","N","N","FOREIGN"
"951091","","B","FLORIN COURT CAPITAL (CAYMAN) GP LTD","FE","FLORIN COURT CAPITAL (CAYMAN) LP","GENERAL PARTNER","01/2015","F","N","N","FOREIGN"
"951091","","B","B&P ASSET MANAGEMENT (BERMUDA) LIMITED","FE","FLORIN COURT CAPITAL (CAYMAN) GP LTD","OWNER","01/2015","C","N","N","FOREIGN"
"951091","","B","BRUMMER & PARTNERS AB","FE","B&P ASSET MANAGEMENT (BERMUDA) LIMITED","OWNER","03/2003","E","N","N","FOREIGN"
"951091","","B","PPB HOLDING AB","FE","BRUMMER & PARTNERS AB","OWNER","09/2011","C","N","N","FOREIGN"
"951091","","B","GREENIG, DOUGLAS, SCOTT","I","FLORIN COURT CAPITAL (CAYMAN) LP","OWNER","01/2015","E","N","N","2551476"
"951091","","B","GREENIG, DOUGLAS, SCOTT","I","FLORIN COURT CAPITAL (CAYMAN) GP LTD","OWNER","01/2015","D","Y","N","2551476"
"951091","","B","BRUMMER, PATRIK, PERSSON","I","PPB HOLDING AB","OWNER","01/2011","E","Y","N","6566709"
"951091","Y","A","VINITSKY, ANTHONY, ALEXANDER","I","","PARTNER","01/2015","NA","Y","N","6568180"
"951091","","B","BRUMMER & PARTNERS AB","FE","BRUMMER & PARTNERS (UK) LIMITED","OWNER","03/2003","E","Y","N","FOREIGN"
"951094","Y","A","DUKE STREET PRIVATE EQUITY LIMITED","FE","","SHAREHOLDER","02/2011","E","Y","N","FOREIGN ENTITY"
"951094","Y","A","TAYLOR, PETER, LANCE","I","","DIRECTOR","06/1998","NA","Y","N","6029576"
"951094","Y","A","TROUP, ALISTAIR, CHARLES","I","","DIRECTOR","02/2006","NA","Y","N","6030446"
"951094","Y","A","CRESSWELL-TURNER, MILES, MARIUS","I","","DIRECTOR","11/2008","NA","Y","N","6029610"
"951094","","B","DUKE STREET LLP","FE","DUKE STREET PRIVATE EQUITY LIMITED","PARENT COMPANY","07/2010","E","Y","N","161437"
"951094","Y","A","HALL, STUART, RICHARD","I","","DIRECTOR","09/2013","NA","Y","N","6254308"
"951094","Y","A","FULLERTON, ELAINE, MARIE","I","","LEGAL COUNSEL","04/2013","NA","Y","N","6379565"
"951094","Y","A","MCMINNIES, STUART, RUSSELL","I","","DIRECTOR","06/2015","NA","Y","N","6524923"
"951094","Y","A","almond, James, William","I","","FUNDRAISING DIRECTOR","09/2015","NA","Y","N","6570624"
"936151","N","A","TAYLOR, PETER, LANCE","I","","MEMBER","01/2011","B","Y","N","6029576"
"936151","N","A","TROUP, ALISTAIR, CHARLES","I","","MEMBER","01/2011","B","Y","N","6030446"
"936151","N","A","CRESSWELL-TURNER, MILES, MARIUS","I","","MEMBER","01/2011","B","Y","N","6029610"
"936151","N","A","DUKE STREET MANAGEMENT SERVICES LIMITED","FE","","CORPORATE MEMBER","01/2011","NA","N","N","FOREIGN ENTITY"
"936151","N","A","TIKEHAU DS LLP","FE","","LIMITED LIABILTIY PARTNERSHIP","07/2013","C","Y","N","FOREIGN"
"936151","N","A","FULLERTON, ELAINE, MARIE","I","","LEGAL COUNSEL & COMPLIANCE OFFICER","04/2013","NA","Y","N","6379565"
"936151","N","A","HALL, STUART, RICHARD","I","","FINANCE DIRECTOR","01/2015","NA","Y","N","6254308"
"940965","N","A","DALE, CHRISTOPHER, JOHN","I","","PARTNER","08/2014","E","Y","N","6477411"
"940965","N","A","XANDERS, NICHOLAS, MICHAEL","I","","PARTNER","03/2015","A","Y","N","2419788"
"940965","N","A","BURTON, MICHAEL, ALEXANDER GREVILLE","I","","PARTNER","03/2015","A","Y","N","6097247"
"940965","N","A","AVES, JOHN, DANIEL","I","","PARTNER","03/2015","A","Y","N","6292752"
"950963","Y","A","SPALDING, RICHARD, COXE","I","","MANAGING DIRECTOR, MANAGING MEMBER","09/2006","C","Y","N","2204567"
"950963","Y","A","SHAPIRO, JAMES, MITCHELL","I","","MANAGING DIRECTOR, MANAGING MEMBER","09/2006","C","Y","N","1464324"
"950963","Y","A","CASTELEIN, CALEY, MCNEILL","I","","MANAGING DIRECTOR, MANAGING MEMBER","09/2006","C","Y","N","2408493"
"950963","Y","A","THOMAS WEISEL CAPITAL MANAGEMENT LLC","DE","","MEMBER","09/2006","B","N","N","108696"
"950963","","B","THOMAS WEISEL PARTNERS GROUP, INC.","DE","THOMAS WEISEL CAPITAL MANAGEMENT, LLC","OWNER, MANAGING MEMBER","09/2006","E","Y","N","94-3310171"
"950963","","B","STIFEL FINANCIAL CORP","DE","THOMAS WEISEL PARTNERS GROUP, INC.","OWNER","07/2010","E","Y","Y","43-1274600"
"950963","Y","A","JENSEN, ANDREW, IRVING","I","","CHIEF FINANCIAL OFFICER","06/2008","NA","Y","N","6011564"
"950963","Y","A","DALAL, ANUPAM, AKSHAY","I","","MANAGING DIRECTOR","09/2006","NA","Y","N","6038211"
"950964","Y","A","KVP CAPITAL ADVISORS, LLC","DE","","GENERAL PARTNER (KVP CAPITAL ADVISORS, LP)","11/2014","NA","Y","N","99-99999"
"950964","Y","A","CASTELEIN, CALEY, MCNEILL","I","","LIMITED PARTNER (KVP CAPITAL ADVISORS, LP)","11/2014","C","Y","N","2408493"
"950964","Y","A","DALAL, ANUPAM, AKSHAY","I","","LIMITED PARTNER (KVP CAPITAL ADVISORS, LP)","11/2014","C","Y","N","6038211"
"950964","Y","A","JENSEN, ANDREW, IRVING","I","","CHIEF FINANCIAL OFFICER AND CHIEF COMPLIANCE OFFICER (KVP CAPITAL ADVISORS, LP)","11/2014","NA","Y","N","6011564"
"950964","","B","CASTELEIN, CALEY, MCNEILL","I","KVP CAPITAL ADVISORS, LLC","OWNER","11/2014","C","Y","N","2408493"
"950964","","B","DALAL, ANUPAM, AKSHAY","I","KVP CAPITAL ADVISORS, LLC","OWNER","11/2014","C","Y","N","6038211"
"950964","Y","A","CASTELEIN, CALEY, MCNEILL","I","","MANAGING MEMBER (KEARNY VENTURE CAPITAL II, LLC)","11/2014","C","Y","N","2408493"
"950964","Y","A","DALAL, ANUPAM, AKSHAY","I","","MANAGING MEMBER (KEARNY VENTURE CAPITAL II, LLC)","11/2014","C","Y","N","6038211"
"950964","Y","A","JENSEN, ANDREW, IRVING","I","","MANAGING MEMBER (KEARNY VENTURE CAPITAL II, LLC)","11/2014","A","Y","N","6011564"
"951249","Y","A","PAPPAS, ARTHUR, M.","I","","MANAGING PARTNER AND MEMBER","04/1994","NA","Y","N","6047805"
"951249","Y","A","WORTHY, FORD, S","I","","PARTNER AND MEMBER","02/1997","B","Y","N","6047787"
"951249","Y","A","AMP FAMILY PARTNERSHIP I","DE","","MEMBER","01/2000","D","Y","N","56-2246574"
"951249","","B","AMP GP HOLDINGS, INC.","DE","AMP FAMILY PARTNERSHIP I, LP","OWNER","11/2011","E","Y","N","45-3845955"
"951249","","B","PAPPAS, ARTHUR, M.","I","AMP GP HOLDINGS, INC.","OWNER","11/2011","E","Y","N","6047805"
"937111","Y","A","FUNDSMITH, LLP","FE","","MEMBER","06/2010","E","Y","N","160365"
"937111","Y","A","WARD, GREVILLE, VICTOR BELL","I","","MANAGER","06/2010","NA","Y","N","1883604"
"937111","","B","SMITH, TERENCE, CHARLES","I","FUNDSMITH, LLP","PARTNER","07/2010","D","Y","N","3220157"
"951271","Y","A","SAMENA CAPITAL LIMITED","FE","","PARTNER","03/2008","E","Y","N","FOREIGN ENTITY"
"951271","","B","SAMENA CAPITAL","FE","SAMENA CAPITAL LIMITED","SHAREHOLDER","03/2008","E","Y","N","FOREIGN ENTITY"
"951271","","B","SAMENA CAPITAL INVESTORS","FE","SAMENA CAPITAL","SHAREHOLDER","03/2008","C","Y","N","FOREIGN ENTITY"
"951271","Y","A","SARAF, SHIRISH","I","","PARTNER AND ULTIMATE PARENT MEMBER","03/2008","E","Y","N","6031330"
"951271","","B","2S HOLDINGS LIMITED","FE","SAMENA CAPITAL INVESTORS / SAMENA CAPITAL","VOTING MANAGER / SHAREHOLDER","03/2008","D","Y","N","FOREIGN ENTITY"
"951271","","B","SARAF, SHIRISH","I","2S HOLDINGS LIMITED","SHAREHOLDER","03/2008","D","Y","N","6031330"
"951271","Y","A","HASAN, RAMIZ","I","","CHIEF EXECUTIVE OFFICER","09/2015","NA","N","N","4979776"
"951279","Y","A","SAMENA CAPITAL","FE","","SHAREHOLDER","10/2012","E","Y","N","FOREIGN ENTITY"
"951279","Y","A","HASAN, RAMIZ","I","","DIRECTOR","10/2012","NA","Y","N","4979776"
"951279","Y","A","SARAF, SHIRISH","I","","DIRECTOR","10/2012","NA","Y","N","6031330"
"951279","Y","A","FEDERLE, MARKUS, ALEXANDER","I","","DIRECTOR","03/2014","NA","Y","N","6324867"
"951279","","B","SAMENA CAPITAL INVESTORS","FE","SAMENA CAPITAL","SHAREHOLDER","03/2008","C","Y","N","FOREIGN ENTITY"
"951279","","B","2S HOLDINGS LIMITED","FE","SAMENA CAPITAL INVESTORS/SAMENA CAPITAL","VOTING MANAGER/SHAREHOLDER","03/2008","D","Y","N","FOREIGN ENTITY"
"951279","","B","SARAF, SHIRISH","I","2S HOLDINGS LIMITED","SHAREHOLDER","03/2008","D","Y","N","6031330"
"951095","Y","A","OUTPOST INVESTMENT HOLDINGS LLC","DE","","UNITHOLDER OF BRITTON HILL HOLDINGS LLC AND BRITTON HILL HOLDINGS GP, LLC","05/2013","C","Y","N","27-5320396"
"951095","Y","A","RACE POINT HOLDINGS LLC","DE","","UNITHOLDER OF BRITTON HILL HOLDINGS LLC AND BRITTON HILL HOLDINGS GP, LLC","05/2013","C","Y","N","46-2751192"
"951095","Y","A","SULLIVAN STREET HOLDINGS LLC","DE","","UNITHOLDER OF BRITTON HILL HOLDINGS LLC AND BRITTON HILL HOLDINGS GP, LLC","05/2013","B","Y","N","46-2451040"
"951095","Y","A","RODRIGUES, ROSS, OWEN","I","","MANAGER OF BRITTON HILL HOLDINGS LLC AND BRITTON HILL HOLDINGS GP, LLC","05/2013","C","Y","N","6361258"
"951095","Y","A","BAJPAI, AMAR, D","I","","MANAGER OF BRITTON HILL HOLDINGS LLC AND BRITTON HILL HOLDINGS GP, LLC","05/2013","C","Y","N","4037032"
"951095","Y","A","SAVETT, DAVID, GUSTIN","I","","MANAGER OF BRITTON HILL HOLDINGS LLC AND BRITTON HILL HOLDINGS GP, LLC","05/2013","B","Y","N","4543945"
"951095","","B","RODRIGUES, ROSS, OWEN","I","RACE POINT HOLDINGS LLC","MANAGING MEMBER OF RACE POINT HOLDINGS LLC","05/2013","E","Y","N","6361258"
"951095","","B","BAJPAI, AMAR, D","I","OUTPOST INVESTMENT HOLDINGS LLC","MANAGING MEMBER OF OUTPOST INVESTMENT HOLDINGS LLC","03/2011","E","Y","N","4037032"
"951095","","B","SAVETT, DAVID, GUSTIN","I","SULLIVAN STREET HOLDINGS LLC","MANAGING MEMBER OF SULLIVAN STREET HOLDINGS LLC","04/2013","E","Y","N","4543945"
"951095","Y","A","OUTPOST INVESTMENT HOLDINGS LLC","DE","","UNITHOLDER OF BH AVIATION HOLDINGS GP, LLC","09/2014","C","Y","N","27-5320396"
"951095","Y","A","RACE POINT HOLDINGS LLC","DE","","UNITHOLDER OF BH AVIATION HOLDINGS GP, LLC","09/2014","C","Y","N","46-2751192"
"951095","Y","A","SULLIVAN STREET HOLDINGS LLC","DE","","UNITHOLDER OF BH AVIATION HOLDINGS GP, LLC","09/2014","B","Y","N","46-2451040"
"951095","Y","A","RODRIGUES, ROSS, OWEN","I","","MANAGER OF BH AVIATION HOLDINGS GP, LLC","09/2014","C","Y","N","6361258"
"951095","Y","A","BAJPAI, AMAR, D","I","","MANAGER OF BH AVIATION HOLDINGS GP, LLC","09/2014","C","Y","N","4037032"
"951095","Y","A","SAVETT, DAVID, GUSTIN","I","","MANAGER OF BH AVIATION HOLDINGS GP, LLC","09/2014","B","Y","N","4543945"
"951095","Y","A","EIG BRITTON HILL, LLC","DE","","UNITHOLDER OF BRITTON HILL HOLDINGS LLC, BRITTON HILL HOLDINGS GP, LLC AND BH AVIATION HOLDINGS GP, LLC","02/2015","B","Y","N","47-2880508"
"951095","Y","A","HUBER, GEORGE, B.","I","","CHAIRMAN AND MANAGER OF BRITTON HILL HOLDINGS LLC, BRITTON HILL HOLDINGS GP, LLC, AND BH AVIATION HOLDINGS GP, LLC","02/2015","B","Y","N","6318617"
"951095","Y","A","ZIRILLE, ANTHONY, MICHAEL","I","","GENERAL COUNSEL","03/2015","NA","Y","N","6461607"
"951095","","B","HUBER, GEORGE, B.","I","EIG BRITTON HILL, LLC","MANAGING MEMBER OF EIG BRITTON HILL, LLC","02/2015","E","Y","N","6318617"
"950855","N","A","DUR, PHILIP, RALSTON","I","","MANAGING DIRECTOR","04/2015","D","Y","N","2644609"
"950855","N","A","Mulvey, Brian","I","","MANAGING DIRECTOR","04/2015","D","Y","N","6570029"
"950861","Y","A","HSBC INVESTMENT HOLDINGS (GUERNSEY) LIMITED","FE","","SOLE SHAREHOLDER","08/1995","E","Y","N","FOREIGN"
"950861","","B","HSBC REPUBLIC MANAGEMENT SERVICES (GUERNSEY) LIMITED","FE","HSBC INVESTMENT HOLDINGS (GUERNSEY) LIMITED","SOLE SHAREHOLDER","11/1991","E","Y","N","FOREIGN"
"950861","","B","HSBC PRIVATE BANKING HOLDINGS (SUISSE) SA","FE","HSBC REPUBLIC MANAGEMENT SERVICES (GUERNSEY) LIMITED","SOLE SHAREHOLDER","01/2005","E","Y","N","FOREIGN"
"950861","","B","HSBC FINANCE (NETHERLANDS)","FE","HSBC PRIVATE BANKING HOLDINGS (SUISSE) SA","SOLE SHAREHOLDER","11/2012","E","Y","N","FOREIGN"
"950861","","B","HSBC HOLDINGS PLC","FE","HSBC FINANCE (NETHERLANDS)","SOLE SHAREHOLDER","12/1993","E","Y","Y","00617987"
"950861","Y","A","TREMBLE, PHILIP, JOHN","I","","NON-EXECUTIVE DIRECTOR","03/2012","NA","N","N","6405109"
"950861","Y","A","ALLEN, CHRISTOPHER, DAVID","I","","DIRECTOR","03/2010","NA","N","N","6405099"
"950861","Y","A","GERARD, JEAN-CHRISTOPHE, CHARLES","I","","DIRECTOR","03/2014","NA","N","N","6405104"
"950861","Y","A","PARKINSON, STUART, PHILLIP","I","","DIRECTOR","10/2014","NA","N","N","6405107"
"950861","Y","A","DEAN, KATHERINE","I","","COMPANY SECRETARY","04/2013","NA","N","N","6405101"
"950861","Y","A","CHANDRASEKHARAN, SRIDHAR","I","","NON-EXECUTIVE DIRECTOR","03/2015","NA","N","N","6016075"
"950861","Y","A","Lee, Henry, David Chia","I","","DIRECTOR, CEO","10/2015","NA","Y","N","6570025"
"950861","Y","A","ADESON, KEVIN, MICHAEL","I","","NON-EXECUTIVE DIRECTOR","10/2015","NA","N","N","2503831"
"951289","Y","A","HSBC INVESTMENT HOLDINGS (GUERNSEY) LIMITED","FE","","SOLE SHAREHOLDER","08/1995","E","Y","N","FOREIGN"
"951289","","B","HSBC REPUBLIC MANAGEMENT SERVICES (GUERNSEY) LIMITED","FE","HSBC INVESTMENT HOLDINGS (GUERNSEY) LIMITED","SOLE SHAREHOLDER","11/1991","E","Y","N","FOREIGN"
"951289","","B","HSBC PRIVATE BANKING HOLDINGS (SUISSE) SA","FE","HSBC REPUBLIC MANAGEMENT SERVICES (GUERNSEY) LIMITED","SOLE SHAREHOLDER","01/2005","E","Y","N","FOREIGN"
"951289","","B","HSBC FINANCE (NETHERLANDS)","FE","HSBC PRIVATE BANKING HOLDINGS (SUISSE) SA","SOLE SHAREHOLDER","11/2012","E","Y","N","FOREIGN"
"951289","","B","HSBC HOLDINGS PLC","FE","HSBC FINANCE (NETHERLANDS)","SOLE SHAREHOLDER","12/1993","E","Y","Y","00617987"
"951289","Y","A","AITKEN, NEIL","I","","NON-EXECUTIVE DIRECTOR","12/2012","NA","N","N","6414817"
"951289","Y","A","QUARRINGTON, MICHAEL","I","","NON-EXECUTIVE DIRECTOR","11/2008","NA","N","N","6414819"
"951289","Y","A","ROBINS, ISABEL","I","","NON-EXECUTIVE DIRECTOR","01/2014","NA","N","N","6414821"
"951289","Y","A","CHARLES, KATE","I","","EXECUTIVE DIRECTOR","08/2012","NA","N","N","6414818"
"951289","Y","A","FALLAIZE, STELLA","I","","CCO","01/2005","NA","N","N","6420439"
"951289","Y","A","BAKER, JONATHAN, ALAN","I","","ALTERNATE DIRECTOR","03/2015","NA","N","N","6472145"
"951289","Y","A","Rosumek, Carl, Joseph","I","","NON-EXECUTIVE DIRECTOR","06/2015","NA","N","N","6571193"
"951140","Y","A","MIKLAVCIC, BORUT","I","","MANAGING PARTNER","11/2012","D","Y","N","3222716"
"951140","Y","A","LINDENGROVE SERVICES LIMITED","FE","","PARTNER","11/2012","A","Y","N","FOREIGN"
"951140","Y","A","SQUASSI, GIANLUCA, LUIGI ETTORE","I","","PARTNER","11/2012","B","Y","N","2676909"
"951140","Y","A","PEREIRA, JOHN","I","","PARTNER, HEAD OF OPERATIONS","11/2012","A","Y","N","6137683"
"951140","Y","A","ZHOU, JACK","I","","PARTNER, CORPORATE DEVELOPMENT","11/2012","NA","Y","N","6137692"
"951140","","B","LINDENGROVE CAPITAL MANAGEMENT LIMITED","FE","LINDENGROVE SERVICES LIMITED","SHAREHOLDER","11/2012","E","Y","N","FOREIGN"
"951140","","B","MIKLAVCIC, BORUT","I","LINDENGROVE CAPITAL MANAGEMENT LIMITED","SHAREHOLDER","09/2012","D","Y","N","3222716"
"951140","Y","A","BUSELLATO, RICHARD","I","","PARTNER","12/2013","NA","Y","N","6322789"
"951140","Y","A","HICKMAN, GORDON","I","","PARTNER","04/2014","NA","Y","N","6477573"
"951140","Y","A","HOBBS, KARA, ELIZABETH","I","","PARTNER, HEAD OF BUSINESS DEVELOPMENT","08/2014","NA","Y","N","2560659"
"951140","Y","A","ABBOTT, TIMOTHY, MARK","I","","PARTNER","03/2015","NA","Y","N","4669095"
"947970","N","A","BAKER, JOHN, C.","I","","PARTNER AND CHAIRMAN","09/1995","E","Y","N","4577263"
"947970","N","A","MANNING, ROBERT, MORRIS","I","","PARTNER","06/2002","NA","Y","N","1030053"
"947970","N","A","SAVIANO, JOSEPH, R.","I","","CHIEF FINANCIAL OFFICER","06/1997","NA","Y","N","1900733"
"947970","N","A","BAKER, HENRY, G.","I","","PARTNER","12/1998","NA","Y","N","6028042"
"947970","N","A","NISAR, FAISAL, Z.","I","","PARTNER","07/1999","NA","Y","N","2783085"
"951656","Y","A","MULLER ROAD GP, LLC","DE","","GENERAL PARTNER","02/2012","NA","Y","N","80-0784805"
"951656","Y","A","PETROZZI, JOHN, WILLIAM","I","","LIMITED PARTNER","02/2012","D","Y","N","2439847"
"951656","Y","A","LOFRISCO, FRANK, PAUL","I","","LIMITED PARTNER","02/2015","B","N","N","2389350"
"951656","Y","A","BIRBARA, PHILIP, JAMES","I","","LIMITED PARTNER","02/2015","B","N","N","2812654"
"951656","","B","PETROZZI, JOHN, WILLIAM","I","MULLER ROAD GP, LLC","SOLE SHAREHOLDER","02/2012","E","Y","N","2439847"
"951656","Y","A","ROLNICK, RICHARD, ADAM","I","","LIMITED PARTNER","09/2015","B","N","N","2269372"
"947140","Y","A","PARNELL, DARREN, CHARLES","I","","CHIEF EXECUTIVE OFFICER (DESIGNATE)","08/2015","NA","Y","N","6554070"
"947140","Y","A","FRANKLIN, RICHARD, JOHN","I","","CHIEF EXECUTIVE OFFICER","01/2011","NA","Y","N","6554071"
"947140","Y","A","GRINHAM, ANGUS, STEWART","I","","DIRECTOR","01/1999","D","Y","N","4968220"
"947140","Y","A","GRINHAM, RICHARD, JOHN","I","","DIRECTOR","03/1993","D","Y","N","4968217"
"947140","Y","A","MYRIAD CAPITAL PTY LTD","FE","","SHAREHOLDER","03/1993","D","Y","N","FOREIGN ENTITY"
"947140","Y","A","WOMBATS INTERNATIONAL PTY LIMITED","FE","","SHAREHOLDER","03/1993","D","Y","N","FOREIGN ENTITY"
"947140","","B","GRINHAM, ANGUS, STEWART","I","MYRIAD CAPITAL PTY LTD","DIRECTOR","01/1999","D","Y","N","4968220"
"947140","","B","GRINHAM, RICHARD, JOHN","I","WOMBATS INTERNATIONAL PTY LIMITED","DIRECTOR","03/1993","D","Y","N","4968217"
"951096","Y","A","BRAND, DAVID, GEORGE","I","","PRESIDENT, CHAIRMAN OF THE BOARD, AND DIRECTOR","02/2007","NA","Y","N","6142647"
"951096","Y","A","NEW FORESTS PTY LIMITED","FE","","SOLE SHAREHOLDER","05/2007","E","Y","N","N/A"
"951096","","B","ANGELENO INVESTORS II, L.P.","DE","NEW FORESTS PTY LIMITED","SHAREHOLDER","10/2009","C","Y","N","56-2548374"
"951096","Y","A","BLOOD, DAVID, WAYLAND","I","","DIRECTOR","04/2008","NA","Y","N","1283291"
"951096","Y","A","RICE, ZEBEDIAH, (NMN)","I","","DIRECTOR","10/2009","NA","Y","N","5835989"
"951096","","B","ANGELENO GROUP MANAGEMENT II, LLC","DE","ANGELENO INVESTORS II, L.P.","GENERAL PARTNER","12/2005","F","Y","N","56-2548370"
"951096","","B","ANGELENO GROUP, LLC.","DE","ANGELENO GROUP MANAGEMENT II, LLC","MANAGING MEMBER","12/2005","E","Y","N","95-4878912"
"951096","","B","RICE, ZEBEDIAH, (NMN)","I","ANGELENO GROUP, LLC","MEMBER","09/2001","C","Y","N","5835989"
"951096","","B","WEISS, DANIEL, GIDEON","I","ANGELENO GROUP, LLC","MEMBER","09/2001","C","Y","N","5832841"
"951096","","B","TEPPER, YANIV, (NMN)","I","ANGELENO GROUP, LLC","MEMBER","09/2001","C","Y","N","2690686"
"951096","Y","A","SHILLINGLAW, BRIAN","I","","DIRECTOR, INVESTMENTS & OPERATIONS","03/2015","NA","Y","N","6133822"
"951484","N","A","MIRZA, MUHAMMAD, ALI","I","","DIRECTOR","10/2010","E","Y","N","6487828"
"951484","N","A","NABEEBOKUS, MAHMOOD, BASHIR","I","","DIRECTOR","10/2013","NA","Y","N","6045579"
"951484","N","A","SASSA, HUSAYN","I","","DIRECTOR","09/2014","NA","Y","N","6468895"
"951726","N","A","MARGOLIS, LOUIS, IRVING","I","","MANAGING MEMBER","10/1999","D","Y","N","319771"
"951726","N","A","HEARRELL, JANIS, LYNN","I","","MANAGING MEMBER","10/1999","D","Y","N","5439760"
"951741","N","A","FIORETTI, ROBERT, JOSEPH","I","","MANAGING MEMBER","07/2015","E","Y","N","3078821"
"951693","Y","A","Arlia, Tomas, Carlos","I","","CHIEF EXECUTIVE OFFICER/CHIEF INVESTMENT OFFICER/LIMITED PARTNER","05/2015","NA","Y","N","6564633"
