"FilingID","SchA-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
"1022365","N","A","ODONNELL, ROBERT, TIMOTHY","I","","MANAGING DIRECTOR","12/1988","E","Y","N","1215586"
"1024835","Y","A","HIGGINS, DANIEL, MATTHEW, LANGLEY","I","","CHIEF EXECUTIVE OFFICER","07/2013","C","Y","N","5175396"
"1024835","Y","A","MARYLEBONE PARTNERS MANAGEMENT LIMITED","FE","","MEMBER","06/2013","D","Y","N","FOREIGN"
"1024835","","B","MARYLEBONE PARTNERS LIMITED","FE","MARYLEBONE PARTNERS MANAGEMENT LIMITED","SHAREHOLDER","02/2013","E","Y","N","FOREIGN"
"1024835","Y","A","BREUER-WEIL, MIKAEL","I","","CHIEF INVESTMENT OFFICER","07/2013","C","Y","N","6325403"
"1024835","Y","A","JONAS, MARC, NICHOLAS","I","","MEMBER","09/2013","A","N","N","6325401"
"1024835","","B","HIGGINS, DANIEL, MATTHEW, LANGLEY","I","MARYLEBONE PARTNERS LIMITED","SHAREHOLDER","02/2013","D","Y","N","5175396"
"1024835","","B","BREUER-WEIL, MIKAEL","I","MARYLEBONE PARTNERS LIMITED","SHAREHOLDER","02/2013","D","Y","N","6325403"
"1008808","Y","A","REGIMENT CAPITAL ADVISORS, LP","DE","","MANAGING MEMBER","01/2005","E","Y","N","43-2067535"
"1008808","Y","A","BROSTOWSKI, MARK, ALAN","I","","MANAGING DIRECTOR","01/2005","NA","Y","N","1759644"
"1008808","Y","A","HEFFRON, WILLIAM, JOSEPH","I","","MANAGING DIRECTOR","01/2005","NA","Y","N","6027932"
"1008808","Y","A","SORBO, THOMAS, PETER","I","","MANAGING DIRECTOR","03/2010","NA","Y","N","1269766"
"1008808","Y","A","GIBERTI, JOHN, EDWARD","I","","CHIEF OPERATING OFFICER","01/2011","NA","Y","N","6027940"
"1008808","","B","REGIMENT CAPITAL ADVISORS, LLC","DE","REGIMENT CAPITAL ADVISORS, LP","GENERAL PARTNER","01/2005","F","Y","N","04-3476064"
"1008808","Y","A","GIANNI, ROBERT, JOSEPH","I","","CLO PORTFOLIO MANAGER","07/2013","NA","Y","N","2300659"
"1008808","Y","A","SPORK, ROBERT","I","","PORTFOLIO MANAGER","07/2013","NA","Y","N","4709742"
"1008808","","B","BROSTOWSKI, MARK, ALAN","I","REGIMENT CAPITAL ADVISORS, LLC","MEMBER OF THE BOARD OF MANAGERS OF REGIMENT CAPITAL ADVISORS, LLC","07/2013","F","Y","N","1759644"
"1008808","Y","A","CIRILLO, MICHELLE, RENE","I","","CHIEF COMPLIANCE OFFICER AND GENERAL COUNSEL","12/2014","NA","Y","N","6431940"
"1008808","Y","A","WOODMANSEE, JOSEPH, ANDREW","I","","CHIEF FINANCIAL OFFICER","02/2015","NA","Y","N","6471220"
"1008808","","B","HEFFRON, WILLIAM, JOSEPH","I","REGIMENT CAPITAL ADVISORS, LLC","MEMBER OF THE BOARD OF MANAGERS OF REGIMENT CAPITAL ADVISORS, LLC","07/2013","F","Y","N","6027932"
"1008808","","B","SORBO, THOMAS, PETER","I","REGIMENT CAPITAL ADVISORS, LLC","MEMBER OF THE BOARD OF MANAGERS OF REGIMENT CAPITAL ADVISORS, LLC","07/2013","F","Y","N","1269766"
"1008821","N","A","GIANNUZZI, JOHN, KEITH","I","","PRESIDENT","01/2007","E","Y","N","2817408"
"1011919","N","A","KIM, HYUNG, JIN","I","","CEO,CHIEF COMPLIANCE OFFICER AND PORTFOLIO MANAGER","05/2014","D","Y","N","1685565"
"1013428","N","A","BHARDWAJ, HEMANT","I","","MANAGER","02/2016","E","N","N","5406737"
"1013428","N","A","Bhardwaj, Saniya","I","","MEMBER","02/2016","NA","N","N","6640802"
"1015695","N","A","GOODMAN, EDWIN","I","","MEMBER","04/2001","C","Y","N","2169624"
"1015695","N","A","PIETRI, TODD, TINDALL","I","","MEMBER","04/2001","C","Y","N","6045005"
"1015695","N","A","DUMLER, RICHARD, JUDE","I","","MEMBER","07/2003","B","Y","N","1201795"
"1015695","N","A","RODD, FELLOWES, MORGAN","I","","MEMBER","06/2009","C","Y","N","2072124"
"967610","N","A","COLLINS, MATTHEW, TODD","I","","OWNER","11/2009","C","Y","N","6041236"
"967610","N","A","THORNTON, JOHN, CHARLES","I","","OWNER","11/2009","C","Y","N","1993280"
"967610","N","A","MATTHEWS, NELSON, ELBERT","I","","OWNER","11/2009","C","Y","N","6041239"
"1016180","Y","A","OCEAN DIAL INVESTMENT COMPANY SINGAPORE PTE LTD","FE","","SHAREHOLDER","05/2013","E","Y","N","NONE"
"1016180","Y","A","SELLERS, ROBIN, DAVID","I","","CHIEF EXECUTIVE OFFICER","01/2012","NA","Y","N","6493192"
"1016180","Y","A","CORNELL, DAVID, RALPH DELANO","I","","CHIEF INVESTMENT OFFICER","07/2013","NA","Y","N","6493197"
"1016180","Y","A","EVANS, HUGO, ANTHONY","I","","CHIEF COMPLIANCE OFFICER","01/2012","NA","Y","N","6493200"
"1016180","","B","OCEAN DIAL MANAGEMENT LIMITED","FE","OCEAN DIAL INVESTMENT COMPANY SINGAPORE PTE LTD","SHAREHOLDER","05/2013","C","Y","N","NONE"
"1016180","","B","CORNELL, DAVID, RALPH DELANO","I","OCEAN DIAL MANAGEMENT LIMITED","SHAREHOLDER","05/2013","C","Y","N","6493197"
"1016180","","B","SELLERS, ROBIN, DAVID","I","OCEAN DIAL MANAGEMENT LIMITED","SHAREHOLDER","05/2013","C","Y","N","6493192"
"1016180","","B","NARAIN, GAURAV","I","OCEAN DIAL MANAGEMENT LIMITED","SHAREHOLDER","05/2013","C","Y","N","6493215"
"1016180","","B","SHUKLA, RAJU","I","OCEAN DIAL INVESTMENT COMPANY SINGAPORE PTE LTD","SHAREHOLDER","05/2013","D","Y","N","6492645"
"1016712","N","A","WONG, CHING HO, HOWARD","I","","DIRECTOR","12/2004","C","Y","N","6647263"
"1016712","N","A","RANGANATHAN, RAJESH","I","","DIRECTOR","09/2007","B","Y","N","6647264"
"1016712","N","A","SIMON, HUGH, ADAM","I","","DIRECTOR","01/2009","C","Y","N","4380453"
"1016109","N","A","CURRY, CHRISTOPHER, JOHN MAX","I","","MANAGING PARTNER","07/2009","D","Y","N","6019897"
"1016109","N","A","KEMP-WELCH, PETER, JOHN","I","","PARTNER","07/2009","B","N","N","6019900"
"1016109","N","A","TWEDDELL, CRISPIN, NOEL STEPHEN","I","","PARTNER","07/2009","B","N","N","6019901"
"1016109","N","A","GIBSON, ELIZABETH, ANNE","I","","PARTNER","07/2009","A","N","N","6019903"
"1020015","Y","A","JAPAN INDUSTRIAL PARTNERS EMPLOYEES NINI-KUMIAI","FE","","SHAREHOLDER OF JAPAN INDUSTRIAL PARTNERS, INC.","11/2002","C","Y","N","FOREIGN ENTITY"
"1020015","Y","A","MIZUHO SECURITIES CO., LTD","FE","","SHAREHOLDER OF JAPAN INDUSTRIAL PARTNERS, INC.","11/2002","B","N","N","FOREIGN ENTITY"
"1020015","Y","A","INDUSTRIAL INSIGHTS L.L.P.","FE","","SHAREHOLDER OF JAPAN INDUSTRIAL PARTNERS, INC.","07/2006","C","Y","N","FOREIGN ENTITY"
"1020015","Y","A","NTT DATA CORPORATION","FE","","SHAREHOLDER OF JAPAN INDUSTRIAL PARTNERS, INC.","11/2002","B","N","N","FOREIGN ENTITY"
"1020015","Y","A","HORI, SHINTARO","I","","DIRECTOR OF JAPAN INDUSTRIAL PARTNERS, INC.","11/2002","NA","Y","N","6048886"
"1020015","Y","A","FUKUKAWA, SHINJI","I","","DIRECTOR OF JAPAN INDUSTRIAL PARTNERS, INC.","11/2002","NA","Y","N","6048881"
"1020015","Y","A","MOUE, HIDEMI","I","","DIRECTOR AND CEO OF JAPAN INDUSTRIAL PARTNERS, INC.","11/2002","NA","Y","N","6048888"
"1020015","Y","A","KIMURA, KEIKI","I","","CFO OF JAPAN INDUSTRIAL PARTNERS, INC.","02/2011","NA","Y","N","6048894"
"1020015","Y","A","UGAWA, TOSHIKAZU","I","","CHIEF COMPLIANCE OFFICER OF JAPAN INDUSTRIAL PARTNERS, INC.","01/2009","NA","Y","N","6048897"
"1020015","Y","A","HARASHIMA, KATSU","I","","MANAGING DIRECTOR  OF JAPAN INDUSTRIAL PARTNERS, INC.","08/2003","NA","Y","N","6048902"
"1020015","","B","MIZUHO BANK LTD.","FE","MIZUHO SECURITIES CO., LTD","SHAREHOLDER","10/2000","E","Y","N","FOREIGN ENTITY"
"1020015","","B","MIZUHO FINANCIAL GROUP","FE","MIZUHO BANK LTD.","SHAREHOLDER","10/2000","E","Y","Y","FOREIGN ENTITY"
"1020015","Y","A","MP-MF HOLDINGS, LP","DE","","SHAREHOLDER OF MANASLU PARTNERS, LTD. (RELYING ADVISER)","03/2008","E","Y","N","FOREIGN"
"1020015","Y","A","MOUE, HIDEMI","I","","SHAREHOLDER OF SONORA PARTNERS, LTD. (RELYING ADVISER)","03/2009","D","Y","N","6048888"
"1020015","Y","A","MOUE, HIDEMI","I","","SHAREHOLDER OF SHEPHERDS HILL PARTNERS, LTD. (RELYING ADVISER)","05/2008","D","Y","N","6048888"
"1020015","Y","A","HARASHIMA, KATSU","I","","SHAREHOLDER OF SHEPHERDS HILL PARTNERS, LTD. (RELYING ADVISER)","05/2008","B","N","N","6048902"
"1020015","Y","A","MOUE, HIDEMI","I","","SHAREHOLDER OF MANASLU PARTNERS II, LTD. (RELYING ADVISER)","05/2013","D","Y","N","6048888"
"1020015","Y","A","MOUE, HIDEMI","I","","SHAREHOLDER OF SONORA PARTNERS II, LTD. (RELYING ADVISER)","02/2013","D","Y","N","6048888"
"1020015","Y","A","MOUE, HIDEMI","I","","SHAREHOLDER OF SHEPHERDS HILL PARTNERS II, LTD. (RELYING ADVISER)","05/2013","D","Y","N","6048888"
"1020015","Y","A","HARASHIMA, KATSU","I","","SHAREHOLDER OF SHEPHERDS HILL PARTNERS II, LTD. (RELYING ADVISER)","06/2013","B","N","N","6048902"
"1020015","Y","A","HARASHIMA, KATSU","I","","SHAREHOLDER OF SONORA PARTNERS II, LTD. (RELYING ADVISER)","06/2013","B","N","N","6048902"
"1020015","Y","A","HARASHIMA, KATSU","I","","SHAREHOLDER OF MANASLU PARTNERS II, LTD. (RELYING ADVISER)","06/2013","B","N","N","6048902"
"1020015","Y","A","HARASHIMA, KATSU","I","","SHAREHOLDER OF SONORA PARTNERS LTD. (RELYING ADVISER)","05/2009","B","N","N","6048902"
"1020015","Y","A","HANAMURA, SHINYA","I","","DIRECTOR OF JAPAN INDUSTRIAL PARTNERS, INC.","06/2014","NA","Y","N","6348568"
"1020015","Y","A","DYCK, RICHARD, E","I","","DIRECTOR OF JAPAN INDUSTRIAL PARTNERS, INC.","06/2013","NA","Y","N","6348571"
"1020015","Y","A","Yamamoto, Atsushi","I","","DIRECTOR OF JAPAN INDUSTRIAL PARTNERS, INC.","06/2015","NA","Y","N","6648499"
"1020015","Y","A","HORI, SHINTARO","I","","DIRECTOR OF JAPAN INDUSTRIAL PARTNERS, INC.","11/2002","NA","Y","N","6048886"
"1020071","N","A","YEE, JOHN, COLIN","I","","MANAGER AND CHIEF COMPLIANCE OFFICER","10/2013","E","Y","N","6285569"
"1019880","N","A","MAKI, DAVID","I","","MANAGER OF ALTITUDE VENTURES MANAGEMENT, LLC AND ALTITUDE LIFE SCIENCE VENTURES II, LLC","04/2015","E","Y","N","6524015"
"1023119","Y","A","DIDHAM, ANDREW","I","","EXECUTIVE DIRECTOR","01/1997","NA","Y","N","5442883"
"1023119","Y","A","N M ROTHSCHILD HOLDINGS LIMITED","FE","","SHAREHOLDER","11/2008","E","Y","N","FOREIGN"
"1023119","Y","A","WESTCOTT, JONATHAN","I","","CHIEF COMPLIANCE OFFICER","10/1997","NA","Y","N","6398706"
"1023119","Y","A","ALT, ANTONY","I","","EXECUTIVE DIRECTOR","05/2007","NA","Y","N","6398705"
"1023119","Y","A","BARBOUR, PETER, WILLIAM","I","","EXECUTIVE DIRECTOR AND CHIEF FINANCIAL OFFICER","03/2013","NA","Y","N","6398707"
"1023119","","B","ROTHSCHILDS CONTINUATION LIMITED","FE","N M ROTHSCHILD HOLDINGS LIMITED","SHAREHOLDER","02/1997","E","Y","N","FOREIGN"
"1023119","","B","ROTHSCHILD CONTINUATION HOLDINGS AG","FE","ROTHSCHILDS CONTINUATION LIMITED","SHAREHOLDER","05/1982","E","Y","N","FOREIGN"
"1023119","","B","ROTHSCHILD CONCORDIA AG","FE","ROTHSCHILD CONTINUATION HOLDINGS AG","SHAREHOLDER","04/1990","D","Y","N","FOREIGN"
"1023119","","B","CONCORDIA HOLDING SARL","FE","ROTHSCHILD CONCORDIA AG","SHAREHOLDER","07/2003","E","Y","N","FOREIGN"
"1023119","","B","PARIS ORLEANS HOLDINGS BANCAIRE SAS","FE","ROTHSCHILDS CONTINUATION HOLDINGS AG","SHAREHOLDER","07/2012","C","Y","N","FOREIGN"
"1023119","","B","ROTHSCHILD & CO SCA","FE","PARIS ORLEANS HOLDING BANCAIRE SAS","SHAREHOLDER","01/2008","E","Y","N","FOREIGN"
"1023119","Y","A","HIGGINS, NIGEL, PAUL","I","","CHIEF EXECUTIVE OFFICER","12/2014","NA","Y","N","6425421"
"1023119","","B","PARIS ORLEANS HOLDING BANCAIRE SAS","FE","CONCORDIA HOLDING SARL","SHAREHOLDER","07/2012","C","Y","N","FOREIGN"
"1023119","","B","NM ROTHSCHILD HOLDING LIMITED","FE","N M ROTHSCHILD & SONS LIMITED","SHAREHOLDER","09/1997","E","Y","N","FOREIGN"
"1023119","","B","ROTHSCHILD CONCORDIA SAS","FE","ROTHSCHILD & CO SCA","SHAREHOLDER","01/2008","C","Y","N","FOREIGN"
"1023119","","B","DE ROTHSCHILD, DAVID, RENE","I","ROTHSCHILD CONCORDIA SAS","SHAREHOLDER","06/2012","C","Y","N","6525089"
"1023119","","B","PONTHIEU RABELAIS SAS","FE","ROTHSCHILD CONCORDIA SAS","SHAREHOLDER","01/2008","C","Y","N","FOREIGN"
"1023119","Y","A","Salz, Anthony, Michael Vaughan","I","","EXECUTIVE DIRECTOR","08/2006","NA","Y","N","6621853"
"1023119","Y","A","Coleman, Christopher, Lewis","I","","EXECUTIVE DIRECTOR","10/2014","NA","Y","N","6621821"
"1023119","","B","N M ROTHSCHILD HOLDINGS LIMITED","FE","N M ROTHSCHILD & SONS LIMITED","SHAREHOLDER","11/2008","E","Y","N","FOREIGN"
"980553","Y","A","N MAS 1 INVESTMENT MANAGERS, S.L.","FE","","SHAREHOLDER","04/2013","E","Y","N","FOREIGN"
"980553","Y","A","PASTOR, FEDERICO","I","","DIRECTOR - PRESIDENT OF THE BOA","01/2014","NA","N","N","6620659"
"980553","Y","A","RIVERA, GONZALO","I","","DIRECTOR","01/2014","NA","N","N","6620661"
"980553","Y","A","ALBELLA, FRANCISCO","I","","DIRECTOR","01/2014","NA","N","N","6620663"
"980553","","B","NMAS1DINAMIA S.A.","FE","NMAS1 INVESTMENT MANAGERS SL","OWNERSHIP","04/2013","F","Y","N","FOREIGN"
"1008284","Y","A","HAMPDEN-ACTON, TOBY, HENRY DE CARTERET","I","","DESIGNATED MEMBER AND CHIEF COMPLIANCE OFFICER","12/2006","NA","Y","N","5934142"
"1008284","Y","A","BURLINGTON GLOBAL LIMITED","FE","","MEMBER","10/2010","B","Y","N","FOREIGN"
"1008284","Y","A","BARNES, NICHOLAS","I","","CEO AND DESIGNATED MEMBER","12/2006","C","Y","N","6041958"
"1008284","Y","A","TAYLOR, MARTIN, EDWARD","I","","CHAIRMAN AND DESIGNATED MEMBER","12/2006","D","Y","N","6041962"
"1008284","","B","BECKWITH, JOHN, LIONEL","I","PACIFIC INVESTMENTS II LIMITED","SHAREHOLDER","06/1986","D","Y","N","6042115"
"1008284","Y","A","SETHARD-WRIGHT, MATTHEW, GAVIN","I","","MEMBER","04/2014","NA","Y","N","6364703"
"1008284","Y","A","DENNY, MARK, ANTHONY","I","","CHIEF OPERATING OFFICER","05/2014","NA","Y","N","6364705"
"1008284","","B","PUMA ASSET MANAGEMENT LIMITED","FE","BURLINGTON GLOBAL LIMITED","SHAREHOLDER","12/2014","D","Y","N","FOREIGN"
"1008284","","B","PACIFIC INVESTMENTS II LIMITED","FE","PUMA ASSET MANAGEMENT LIMITED","SHAREHOLDER","02/1994","E","Y","N","FOREIGN"
"1004516","N","A","GREVET, JEAN-LOUIS","I","","CHIEF EXECUTIVE OFFICER","10/2007","C","Y","N","6073919"
"1004516","N","A","KELIF, FRANCK","I","","DIRECTOR","10/2007","C","N","N","6073922"
"1004516","N","A","AMBROSI, CHRISTOPHE","I","","DIRECTOR","11/2009","C","N","N","6073925"
"1011089","Y","A","EAST CAPITAL HOLDING AB","FE","","OWNER","10/1997","E","Y","N","FOREIGN"
"1011089","Y","A","HIRN, KARINE","I","","DIRECTOR","06/2010","NA","Y","N","6048516"
"1011089","Y","A","ROSENGREN, ALBIN","I","","DIRECTOR","11/2006","NA","Y","N","6048528"
"1011089","Y","A","ELAM HAKANSSON, PETER","I","","CHAIRMAN","10/1997","NA","Y","N","6048532"
"1011089","","B","RYUTU INVEST AB","FE","EAST CAPITAL HOLDING AB","SH","02/2004","D","Y","N","FOREIGN"
"1011089","","B","STORA VATTNET AB","FE","RYUTU INVEST AB","SH","11/2005","D","Y","N","FOREIGN"
"1011089","","B","CADRE INVEST SA","FE","STORA VATTNET AB","SH","11/2005","E","Y","N","FOREIGN"
"1011089","","B","ELAM HAKANSSON, PETER","I","CADRE INVEST SA","SH","11/2005","E","Y","N","6048532"
"1011089","Y","A","Calvert-Smith, George, Richard","I","","CEO, HEAD OF MIDDLE OFFICE","09/2015","NA","Y","N","6638265"
"1009785","Y","A","FRANKLIN TEMPLETON LUXEMBOURG S.A.","FE","","CORP. PARENT OF REGISTRANT: 100%","09/2012","E","Y","N","FOREIGN"
"1009785","","B","FRANKLIN RESOURCES, INC.","DE","TEMPLETON WORLDWIDE, INC.","CORP. PARENT OF TWI: 100%","07/1992","E","Y","Y","13-2670991"
"1009785","","B","TEMPLETON WORLDWIDE, INC.","DE","TEMPLETON INTERNATIONAL, INC.","CORP. PARENT OF TII: 100%","09/1992","E","Y","N","94-3167276"
"1009785","","B","TEMPLETON INTERNATIONAL, INC.","DE","FRANKLIN TEMPLETON LUXEMBOURG S.A.","CORP. PARENT OF FTLS: 100%","04/2014","E","Y","N","94-3173617"
"1009785","Y","A","BRADY, PAUL, JOHN","I","","MANAGER","09/2007","NA","Y","N","5269647"
"1009785","Y","A","VOSS, DENISE","I","","CONDUCTING OFFICER AND MANAGER","11/2013","NA","Y","N","6377080"
"1009785","Y","A","SETHI, ALOK","I","","MANAGER","11/2013","NA","Y","N","6377163"
"1009785","Y","A","SHANEYFELT, GWEN, LOUISE","I","","MANAGER","11/2013","NA","Y","N","2668221"
"1009785","Y","A","NASH, HAROLD, C","I","","CONDUCTING OFFICER AND MANAGER","11/2013","NA","Y","N","6377069"
"1009785","Y","A","DAVIDSON, KATHLEEN, M","I","","MANAGER","09/2007","NA","Y","N","6377070"
"1009785","Y","A","MORET, JULIE","I","","MANAGER","06/2014","NA","Y","N","6377072"
"1009785","Y","A","Blair, Craig","I","","CONDUCTING OFFICER AND MANAGER","03/2016","NA","Y","N","6636130"
"1014487","Y","A","ALLIED ORION PROPERTIES, LLC","DE","","OWNER/MEMBER","01/2015","E","Y","N","46-1577764"
"1014487","","B","MYERS, TIM, L","I","ALLIED ORION PROPERTIES, LLC","MEMBER","11/2012","C","Y","N","6450517"
"1014487","","B","TATE, KIRK, H","I","ALLIED ORION PROPERTIES, LLC","MEMBER","11/2012","C","Y","N","6450518"
"1014487","","B","BLEVINS, GENE, R","I","ALLIED ORION PROPERTIES, LLC","MEMBER","11/2012","C","Y","N","6450519"
"1014487","Y","A","MYERS, TIM, L","I","","MANAGING MEMBER","01/2015","NA","Y","N","6450517"
"1014487","Y","A","RIVAS, RICARDO","I","","MEMBER","01/2015","NA","N","N","6450515"
"1014505","Y","A","CDH CHINA MANAGEMENT COMPANY LIMITED","FE","","SHAREHOLDER OF CDH SPECIAL OPPORTUNITY MANAGEMENT COMPANY LIMITED","02/2011","D","Y","N","98-0488710"
"1014505","Y","A","WU, SHANGZHI, (NMN)","I","","DIRECTOR OF CDH SPECIAL OPPORTUNITY MANAGEMENT COMPANY LIMITED","02/2011","NA","Y","N","6048466"
"1014505","Y","A","JIAO, SHUGE, (NMN)","I","","DIRECTOR OF CDH SPECIAL OPPORTUNITY MANAGEMENT COMPANY LIMITED","02/2011","NA","Y","N","6048467"
"1014505","Y","A","SCHONBERGER, STUART","I","","DIRECTOR OF CDH SPECIAL OPPORTUNITY MANAGEMENT COMPANY LIMITED","02/2011","NA","Y","N","6051776"
"1014505","Y","A","CHINA DIAMOND HOLDINGS COMPANY LIMITED","FE","","SHAREHOLDER OF CDH SPECIAL OPPORTUNITY MANAGEMENT COMPANY LIMITED","02/2011","C","Y","N","98-0533296"
"1014505","Y","A","CDH REAL ESTATE HOLDINGS COMPANY LIMITED","FE","","SHAREHOLDER OF CDH SPECIAL OPPORTUNITY HOLDINGS COMPANY LIMITED","07/2008","E","Y","N","98-0593849"
"1014505","Y","A","SCHONBERGER, STUART","I","","DIRECTOR OF CDH SPECIAL OPPORTUNITY HOLDINGS COMPANY LIMITED","12/2011","NA","Y","N","6051776"
"1014505","","B","WU, SHANGZHI, (NMN)","I","CHINA DIAMOND HOLDINGS COMPANY LIMITED","BENEFICIAL OWNER","03/2007","C","N","N","6048466"
"1014505","","B","JIAO, SHUGE, (NMN)","I","CHINA DIAMOND HOLDINGS COMPANY LIMITED","BENEFICIAL OWNER","03/2007","C","Y","N","6048467"
"1014505","Y","A","GUO, LI","I","","CHIEF FINANCIAL OFFICER OF CDH CHINA MANAGEMENT COMPANY LIMITED & ITS AFFILIATES","05/2012","NA","N","N","6052128"
"1014505","","B","CHINA DIAMOND RE I, L.P.","FE","CDH REAL ESTATE HOLDINGS COMPANY LIMITED","SHAREHOLDER","07/2008","E","Y","N","98-0700779"
"1014505","","B","CHINA DIAMOND HOLDINGS COMPANY LIMITED","FE","CHINA DIAMOND RE I, L.P.","GENERAL PARTNER","07/2008","F","Y","N","98-0533296"
"1014505","","B","CHINA DIAMOND HOLDINGS COMPANY LIMITED","FE","CDH CHINA MANAGEMENT COMPANY LIMITED","SHAREHOLDER","04/2006","D","Y","N","98-0533296"
"1014505","Y","A","WU, SHANGZHI, (NMN)","I","","DIRECTOR OF CDH SPECIAL OPPORTUNITY HOLDINGS COMPANY LIMITED","03/2015","NA","Y","N","6048466"
"1014505","Y","A","JIAO, SHUGE, (NMN)","I","","DIRECTOR OF CDH SPECIAL OPPORTUNITY HOLDINGS COMPANY LIMITED","03/2015","NA","Y","N","6048467"
"1016105","N","A","KIELCZEWSKI, JENNIFER, JO","I","","PARTNER","01/2015","B","N","N","5037135"
"1016105","N","A","MCCAMMON, MARK, ROBERT","I","","PARTNER","10/2013","A","N","N","2526678"
"1016105","N","A","BERGERON, MICHAEL, ROBERT","I","","COO MANAGING PARTNER","10/2013","A","Y","N","4920068"
"1016105","N","A","TAYLOR, KEVIN, MICLE","I","","CEO AND MANAGING PARTNER","10/2013","D","Y","N","2745475"
"1017109","Y","A","BETAWORKS STUDIO, LLC","DE","","ACTIVE","10/2007","E","Y","N","26-1319454"
"1017109","","B","BORTHWICK, JOHN, K.L.","I","BETAWORKS STUDIO, LLC","ACTIVE","10/2007","C","Y","N","6286799"
"1017519","N","A","TASKER, PETER","I","","SHAREHOLDER, STRATEGIST, DIRECTOR","10/1998","C","Y","N","6035166"
"1017519","N","A","PEARSON, MARK","I","","SHAREHOLDER, INVESTMENT ADVISER, DIRECTOR","06/1998","B","Y","N","6035165"
"1017519","N","A","THE MEGUMI TRUST","FE","","SHAREHOLDER","06/1999","C","Y","N","FOREIGN ENTITY"
"1017519","N","A","PINNACLE TRUSTEES LTD","FE","","SOLE TRUSTEE OF THE MEGUMI TRUST","06/1999","C","Y","N","FOREIGN ENTITY"
"1017519","N","A","CHEETAH GROUP HOLDINGS LIMITED","FE","","SHAREHOLDER","02/2016","NA","N","N","N/A"
"1017519","N","A","YEH, V-NEE, (NMN)","I","","SHAREHOLDER","02/2016","NA","N","N","6049375"
"1017140","Y","A","LEAF BIOMASS INVESTMENTS, INC","DE","","OWNER AND SOLE MEMBER","10/2014","E","Y","N","26-3105903"
"1017140","","B","INVESCO LTD.","FE","LEAF CLEAN ENERGY COMPANY","SHAREHOLDER, ORDINARY SHARES","07/2011","C","Y","N","98-0557567"
"1017140","Y","A","POTOCHNY, JAMES, ROBERT","I","","CHIEF COMPLIANCE OFFICER, CHIEF FINANCIAL OFFICER, ELECTED MANAGER","07/2011","NA","Y","N","6011398"
"1017140","Y","A","O'KEEFE, PETER, MICHAEL","I","","ELECTED MANAGER","07/2011","NA","Y","N","5383606"
"1017140","","B","CRYSTAL AMBER FUND LIMITED","FE","LEAF CLEAN ENERGY COMPANY","SHAREHOLDER, ORDINARY SHARES","03/2015","C","Y","N","NONE"
"1017140","","B","LEAF CLEAN ENERGY COMPANY","FE","LEAF BIOMASS INVESTMENTS, INC.","SOLE SHAREHOLDER","07/2008","E","Y","N","98-1197500"
"1017468","Y","A","MCCLURE, DAVID, PAUL","I","","PRESIDENT","07/2010","NA","Y","N","4172416"
"1017468","Y","A","TSAI, CHRISTINE, SEUNG-MI LEE","I","","VICE PRESIDENT","08/2011","NA","Y","N","6313320"
"1017468","Y","A","Yang, Bedy, Chiao","I","","VICE PRESIDENT","06/2015","NA","Y","N","6630005"
"1017468","Y","A","Yoo, Paul, Easter","I","","SECRETARY","06/2015","NA","Y","N","6630006"
"1017468","Y","A","500 MOTHERSHIP OPS, L.P.","DE","","MEMBER","03/2016","E","Y","N","30-0921469"
"1017468","","B","500 MOTHERSHIP, L.P.","DE","500 MOTHERSHIP OPS, L.P.","LIMITED PARTNER","03/2016","E","Y","N","81-1705706"
"1017468","","B","500 MOTHERSHIP GP, L.L.C","DE","500 MOTHERSHIP, L.P.","GENERAL PARTNER","03/2016","F","Y","N","30-0913497"
"1017468","","B","500 MOTHERSHIP GP, L.L.C.","DE","500 MOTHERSHIP OPS, L.P.","GENERAL PARTNER","03/2016","F","Y","N","30-0913497"
"1017468","","B","MCCLURE, DAVID, PAUL","I","500 MOTHERSHIP GP, L.L.C.","MEMBER","03/2016","E","Y","N","4172416"
"1017597","N","A","NECHAMKIN, GABRIEL, STEPHEN","I","","MANAGING MEMBER","02/2010","E","Y","N","727956"
"1017597","N","A","BRAUNSTEIN, JAY, BARRETT","I","","CHIEF COMPLIANCE OFFICER","03/2015","NA","Y","N","3083142"
"990448","N","A","SICS, KELLY, MARIE","I","","CHIEF FINANCIAL OFFICER","07/2015","NA","Y","N","2901278"
"990448","N","A","Adesso, Marc","I","","CHIEF LEGAL OFFICER","07/2013","NA","Y","N","6587847"
"990448","N","A","Cotti, Chad","I","","CHIEF ANALYTICS OFFICER","12/2011","NA","N","N","6587852"
"990448","N","A","O'Malley, Richard, Matthew","I","","CHIEF EXECUTIVE OFFICER AND CHIEF OPERATING OFFICER","12/2011","NA","Y","N","6587853"
"1008533","Y","A","HELLER, KENNETH","I","","MANAGING MEMBER","11/2004","C","Y","N","4883546"
"1008533","Y","A","WONG, ANNABELLE, MEI-SHAN","I","","MANAGING MEMBER","11/2004","C","Y","N","4883549"
"1008533","Y","A","ARMSTRONG, JEREMY, NIEL","I","","CHIEF COMPLIANCE OFFICER","11/2011","NA","N","N","1675339"
"1008533","Y","A","TRUE BEARING HOLDINGS LLC","DE","","GENERAL PARTNER","11/2004","NA","N","N","20-1855018"
