FilingID,Initial/Amended,11.A(1),11.A(2),11.B(1),11.B(2),Filed Against,ReferenceID,Remove-Affiliate,Remove-Expired,Remove-Filed in Error,Error Explantion,Affiliate Submitted,Organization,Court,Date First Charged,Charged Date Exact,First Charged Explanation,Event Detail,Felony,Status,Status Date,Status Date Exact,Status Date Explanation,Disposition,Summary
892389,AMENDED,Y,,,,Affiliates,893354,,,,,Y,,,,,,,,,,,,,
892389,AMENDED,Y,,,,Affiliates,893355,,,,,Y,,,,,,,,,,,,,
892389,AMENDED,,,Y,,Affiliates,893353,,,,,Y,,,,,,,,,,,,,
892869,AMENDED,,Y,,,Affiliates,893453,,,,,N,N/A,"UNITED STATES DISTRICT COURT, DISTRICT OF COLUMBIA",12/16/2009,Y,,1.ONE COUNT 2.FELONY 3.N/A 4.N/A,Y,Pending,12/16/2009,Y,,A.INFORMATION FILED AND DEFERRAL OF CASE IS ORDERED FOR A PERIOD OF 24 MONTHS B.12/16/2009 C.N/A D.N/A E.N/A F.N/A G.N/A,"THE INFORMATION ALLEGES THAT CREDIT SUISSE AG KNOWINGLY AND WILLFULLY VIOLATED AND ATTEMPTED TO VIOLATE REGULATIONS ISSUED UNDER THE INTERNATIONAL EMERGENCY ECONOMIC POWERS ACT, TITLE 50, UNITED STATES CODE, SECTION 1705, TO WIT, TITLE 31, CODE OF FEDERAL REGULATIONS, SECTIONS 560.203 AND 560.204, WHICH PROHIBIT THE EXPORTATION FROM THE UNITED STATES OF A SERVICE TO IRAN WITHOUT AUTHORIZATION, AND PROHIBIT ANY TRANSACTION WITHIN THE UNITED STATES THAT EVADED AND AVOIDED, OR HAD THE PURPOSE OF EVADING AND AVOIDING SUCH REGULATIONS. CREDIT SUISSE AG AND THE U.S. DEPARTMENT OF JUSTICE HAVE ENTERED INTO A DEFERRED PROSECUTION AGREEMENT (DPA) PURSUANT TO WHICH, SUBJECT TO COURT APPROVAL, THE DEPARTMENT OF JUSTICE HAS AGREED TO MOVE TO DISMISS THE INFORMATION WITH PREJUDICE AFTER 24 MONTHS IF CREDIT SUISSE AG COMPLIES IN FULL WITH THE DPA DURING THAT DEFERRAL PERIOD, INCLUDING THE PAYMENT OF $268,000,000 TO THE U.S. GOVERNMENT. CREDIT SUISSE AG HAS ALSO AGREED TO PAY A SEPARATE AND ADDITIONAL $268,000,000 PURSUANT TO A DPA WITH THE DISTRICT ATTORNEY FOR THE COUNTY OF NEW YORK BEING ENTERED INTO CONTEMPORANEOUSLY, RESULTING IN AN OVERALL TOTAL FORFEITURE AMOUNT OF $536,000,000."
892869,AMENDED,,Y,,,Affiliates,893454,,,,,N,N/A,N/A,12/16/2009,Y,,1.ONE COUNT 2.FELONY 3.N/A 4.N/A,Y,Pending,12/16/2009,Y,,A.INFORMATION FILED IN RELATED PROCEEDING IN FEDERAL COURT AND CASE DEFERRED BY COURT FOR PERIOD OF 24 MONTHS B.12/16/2009 C.N/A D.N/A E.N/A F.N/A G.N/A,"THE INFORMATION FILED BY THE U.S. DEPARTMENT OF JUSTICE IN A RELATED PROCEEDING IN FEDERAL COURT ALLEGES THAT CREDIT SUISSE AG KNOWINGLY AND WILLFULLY VIOLATED AND ATTEMPTED TO VIOLATE REGULATIONS ISSUED UNDER THE INTERNATIONAL EMERGENCY ECONOMIC POWERS ACT, TITLE 50, UNITED STATES CODE, SECTION 1705, TO WIT, TITLE 31, CODE OF FEDERAL REGULATIONS, SECTIONS 560.203 AND 560.204, WHICH PROHIBIT THE EXPORTATION FROM THE UNITED STATES OF A SERVICE TO IRAN WITHOUT AUTHORIZATION, AND PROHIBIT ANY TRANSACTION WITHIN THE UNITED STATES THAT EVADED AND AVOIDED, OR HAD THE PURPOSE OF EVADING AND AVOIDING SUCH REGULATIONS. CREDIT SUISSE AG AND THE U.S. DEPARTMENT OF JUSTICE HAVE ENTERED INTO A DEFERRED PROSECUTION AGREEMENT (DPA) PURSUANT TO WHICH, SUBJECT TO COURT APPROVAL, THE DEPARTMENT OF JUSTICE HAS AGREED TO MOVE TO DISMISS THE INFORMATION WITH PREJUDICE AFTER 24 MONTHS IF CREDIT SUISSE AG COMPLIES IN FULL WITH THE DPA DURING THAT DEFERRAL PERIOD, INCLUDING THE PAYMENT OF $268,000,000 TO THE U.S. GOVERNMENT. CREDIT SUISSE AG HAS ALSO AGREED TO PAY A SEPARATE AND ADDITIONAL $268,000,000 PURSUANT TO A DPA WITH THE DISTRICT ATTORNEY FOR THE COUNTY OF NEW YORK BEING ENTERED INTO CONTEMPORANEOUSLY, RESULTING IN AN OVERALL TOTAL FORFEITURE AMOUNT OF $536,000,000."
892869,INITIAL,Y,Y,,,Affiliates,897134,,,,,N,,"UNITED STATES DISTRICT COURT FOR THE EASTERN DISTRICT OF VIRGINIA, ALEXANDRIA DIVISION, CRIMINAL NO. 1:14-CR-188",5/19/2014,Y,,"CONSPIRACY TO COMMIT TAX FRAUD IN VIOLATION OF TITLE 18, UNITED STATES CODE, SECTION 371 - (1) ONE COUNT, (2) FELONY, (3) GUILTY, AND (4) NO PRODUCT TYPE",Y,Final,5/19/2014,Y,,"(A)PLEA OF GUILTY PURSUANT TO PLEA AGREEMENT BETWEEN CREDIT SUISSE AG (CSAG) AND U.S. DEPARTMENT OF JUSTICE (DOJ),(B)MAY 19, 2014,(C)CRIMINAL FINE, SPECIAL ASSESSMENT, RESTITUTION TO INTERNAL REVENUE SERVICE (IRS), AND AGREEMENT TO LAWFULLY UNDERTAKE TO:(1)PROMPTLY DISCLOSE EVIDENCE AND INFORMATION RELATING TO THE CONDUCT UNDERLYING THE PLEA AGREEMENT (INCLUDING THE CONDUCT DESCRIBED IN ATTACHMENTS TO THE PLEA AGREEMENT) IN FORMAT REQUESTED BY DOJ;(2)PROVIDE, AT ITS OWN EXPENSE, FAIR AND ACCURATE TRANSLATIONS OF ANY FOREIGN LANGUAGE DOCUMENTS PRODUCED BY CSAG TO DOJ EITHER DIRECTLY OR THROUGH SWISS FEDERAL TAX ADMINISTRATION;(3)PROVIDE TESTIMONY OR INFORMATION AS REQUESTED BY DOJ;(4)PROVIDE ALL NECESSARY INFORMATION FOR DOJ TO DRAFT TREATY REQUESTS TO SEEK ACCOUNT RECORDS AND OTHER INFORMATION, AND COLLECT AND MAINTAIN ALL RECORDS THAT ARE POTENTIALLY RESPONSIVE TO SUCH TREATY REQUESTS TO FACILITATE PROMPT RESPONSES;(5)(I)CLOSE ACCOUNTS OF RECALCITRANT ACCOUNT HOLDERS;(II)IMPLEMENT PROCEDURES TO PREVENT ITS EMPLOYEES FROM ASSISTING RECALCITRANT ACCOUNT HOLDERS TO ENGAGE IN ACTS OF FURTHER CONCEALMENT IN CONNECTION WITH CLOSING ANY ACCOUNT OR TRANSFERRING ANY FUNDS AND (III) NOT OPEN ANY U.S. RELATED ACCOUNTS EXCEPT ON CONDITIONS THAT ENSURE THAT THE ACCOUNT WILL BE DECLARED TO DOJ AND WILL BE SUBJECT TO DISCLOSURE BY CSAG;(6)NO PORTION OF THE FINE OR OTHER PAYMENTS MADE PURSUANT TO THE PLEA AGREEMENT WILL SERVE AS A BASIS FOR CSAG TO CLAIM ANY TAX DEDUCTION, ANY TAX CREDIT, OR ANY OTHER OFFSET AGAINST THE U.S. FEDERAL, STATE, OR LOCAL TAX OR TAXABLE INCOME, (D)N/A, (E)N/A, (F)(I) CRIMINAL FINE OF $1,333,500,000, LESS A CREDIT OF $196,511,014 FOR CREDIT SUISSE GROUP AG'S PAYMENT TO THE COMMISSION PURSUANT TO ITS ORDER OF FEBRUARY 21, 2014 IN ADMINISTRATIVE PROCEEDING FILE NO. 3-15763 FOR A FINAL PAYMENT OF $1,136,998,986,(II) SPECIAL ASSESSMENT OF $400 AND (III) RESTITUTION TO IRS OF $666,500,000 AND (G)TO BE PAID WITHIN ONE WEEK OF SENTENCING DATE SET FOR 8/12/2014.","PRIOR TO AND THROUGH IN OR ABOUT 2009, CREDIT SUISSE AG (""CSAG""), INCLUDING THROUGH ITS SUBSIDIARY CLARIDEN LEU, OPERATED A CROSS-BORDER BANKING BUSINESS THAT AIDED U.S. CLIENTS IN OPENING AND MAINTAINING UNDECLARED ACCOUNTS AND CONCEALING FOREIGN ASSETS AND INCOME FROM THE IRS. PRIVATE BANKERS BASED IN SWITZERLAND SOLICITED U.S. CLIENTS TO OPEN UNDECLARED FINANCIAL ACCOUNTS BASED ON THE PROTECTION OFFERED BY SWISS BANK SECRECY LAWS, WHICH ALLOWED U.S. CLIENTS TO AVOID DISCLOSURE OF THEIR OWNERSHIP OF THE ACCOUNTS AND AVOID OBLIGATIONS TO PAY U.S. TAXES. CSAG ASSISTED SOME U.S. CLIENTS IN ENSURING THAT THEIR OWNERSHIP OF UNDECLARED FINANCIAL ACCOUNTS WOULD NOT BE APPARENT. DUE IN PART TO THE ASSISTANCE OF CSAG AND ITS RELATIONSHIP MANAGERS, NUMEROUS U.S. CLIENTS -- WITH KNOWLEDGE THAT SWISS BANK SECRECY LAWS WOULD PREVENT CSAG FROM DISCLOSING THEIR IDENTITIES TO THE INTERNAL REVENUE SERVICE (""IRS"") -- FILED FALSE TAX RETURNS WITH THE IRS THAT FAILED TO DISCLOSE THEIR INTERESTS IN UNDECLARED ACCOUNTS AND RELATED INCOME. NONE OF THE CONDUCT IS ATTRIBUTABLE TO CREDIT SUISSE ASSET MANAGEMENT, LLC OR ANY CSAG AFFILIATE THAT IS REGISTERED WITH THE COMMISSION AS AN INVESTMENT ADVISER OR BROKER-DEALER. ON MAY 19, 2014, THE U.S. DEPARTMENT OF JUSTICE FILED A ONE-COUNT CRIMINAL INFORMATION IN THE DISTRICT COURT FOR THE EASTERN DISTRICT OF VIRGINIA CHARGING CSAG WITH CONSPIRACY TO COMMIT TAX FRAUD RELATED TO ACCOUNTS CSAG ESTABLISHED FOR CROSS-BORDER CLIENTS FROM 2002 UNTIL 2008 IN VIOLATION OF TITLE 18, UNITED STATES CODE, SECTION 371. CSAG AGREED TO RESOLVE THE ACTION BROUGHT BY THE U.S. DEPARTMENT OF JUSTICE THROUGH A PLEA AGREEMENT DATED MAY 19, 2014. UNDER THE PLEA AGREEMENT, CSAG PLEADED GUILTY TO THE CHARGE SET OUT IN THE INFORMATION. CSAG EXPECTS THAT THE DISTRICT COURT WILL ENTER A JUDGMENT OF CONVICTION AGAINST CSAG THAT WILL REQUIRE REMEDIES THAT ARE MATERIALLY THE SAME AS SET FORTH IN THE PLEA AGREEMENT."
893443,AMENDED,,Y,,,Affiliates,893798,,,,,Y,,,,,,,,,,,,,
893609,AMENDED,,,Y,Y,Affiliates,893854,,,,,Y,,,,,,,,,,,,,
893886,INITIAL,,,Y,Y,Affiliates,1471896,,,,,N,"MTGLQ INVESTORS, L.P. (""MTGLQ""), A DELAWARE LIMITED PARTNERSHIP INVESTING IN VARIOUS REAL ESTATE TRANSACTIONS, AND A SUBSIDIARY OF THE GOLDMAN SACHS GROUP, INC.","CLEVELAND MUNICIPAL COURT, CITY OF CLEVELAND, OHIO, SECTION 367.12(C) OF THE CITY OF CLEVELAND, OHIO CODIFIED ORDINANCES",1/6/2010,N,"COMPLAINTS IN THIS PROCEEDING WERE FILED IN 2009. MTGLQ DID NOT RECEIVE THE COMPLAINTS UNTIL JANUARY 6, 2010.","ON AUGUST 26, 2010, MTGLQ ENTERED A PLEA OF ""NO CONTEST"" TO A MISDEMEANOR VIOLATION OF SECTION 367.12(C) OF THE CITY OF CLEVELAND, OHIO CODIFIED ORDINANCES IN FOUR CASES FILED IN CLEVELAND MUNICIPAL COURT. THE CLEVELAND ORDINANCE REQUIRES A SELLER OF REAL PROPERTY TO FURNISH TO THE PURCHASER A CERTIFICATE OF DISCLOSURE ADDRESSING THE CONDITION OF THE PROPERTY BEFORE ENTERING INTO A CONTRACT FOR SALE; EACH VIOLATION OF THE ORDINANCE CARRIES A MAXIMUM FINE OF $5,000. RATHER THAN IMPOSE THE MAXIMUM FINE, THE CLEVELAND MUNICIPAL COURT REDUCED THE TOTAL FINE TO A SUM OF $2,500 PER VIOLATION, OR $10,000 IN TOTAL.",N,Final,8/26/2010,Y,,"ON AUGUST 26, 2010, MTGLQ ENTERED A PLEA OF ""NO CONTEST"" TO A MISDEMEANOR VIOLATION OF SECTION 367.12(C) OF THE CITY OF CLEVELAND, OHIO CODIFIED ORDINANCES IN FOUR CASES FILED IN CLEVELAND MUNICIPAL COURT. RATHER THAN IMPOSE THE MAXIMUM FINE, THE CLEVELAND MUNICIPAL COURT REDUCED THE TOTAL FINE TO A SUM OF $2,500 PER VIOLATION, OR $10,000 IN TOTAL, TO BE PAID BY OCTOBER 1, 2010.","ON AUGUST 26, 2010, MTGLQ ENTERED A PLEA OF ""NO CONTEST"" TO A MISDEMEANOR VIOLATION OF SECTION 367.12(C) OF THE CITY OF CLEVELAND, OHIO CODIFIED ORDINANCES IN FOUR CASES FILED IN CLEVELAND MUNICIPAL COURT. THE CLEVELAND ORDINANCE REQUIRES A SELLER OF REAL PROPERTY TO FURNISH TO THE PURCHASER A CERTIFICATE OF DISCLOSURE ADDRESSING THE CONDITION OF THE PROPERTY BEFORE ENTERING INTO A CONTRACT FOR SALE; EACH VIOLATION OF THE ORDINANCE CARRIES A MAXIMUM FINE OF $5,000. RATHER THAN IMPOSE THE MAXIMUM FINE, THE CLEVELAND MUNICIPAL COURT REDUCED THE TOTAL FINE TO A SUM OF $2,500 PER VIOLATION, OR $10,000 IN TOTAL. NOTE: FAILURE TO PROVIDE THE CERTIFICATE OF DISCLOSURE REQUIRED BY THE CLEVELAND ORDINANCE WAS DUE TO A MISUNDERSTANDING OF THE REQUIREMENT AS APPLIED TO PARTICULAR TRANSACTIONS."
893993,AMENDED,,Y,,,Affiliates,894034,,,,,N,,"CHARGE SHEET NO 123/CP OF 2001, CBI CASE NO RC. 6(E)/99-CBI/BS&FC/MUM, COURT OF ADDITIONAL CHIEF METROPOLITAN MAGISTRATE, ESPLANADE, MUMBAI, INDIA (DTD 12/28/2001)AND CHARGE SHEET NO. 19/2007, CBI SPECIAL CASE NO. 59 OF 2007, RC.BD 1/2005/E/0007, CITY CIVIL AND SESSIONS COURT, MUMBAI, INDIA (DTD 12/31/2007)",12/28/2001,Y,,"MR. JOGLEKAR HAS PLEAD NOT GUILTY TO FELONY CHARGES AGAINST HIM AND ELEVEN OTHER DEFENDENTS UNDER THE FOLLOWING PROVISIONS OF THE INDIAN PENAL CODE FOR ALLEGED NON-PAYMENT OF LOANS OBTAINED BY TWO STEEL AND COMMODITY TRADING COMPANIES IN INDIA FOR THE PURCHASE OF MATERIALS UNDER LETTERS OF CREDIT: TWO COUNTS UNDER SECTIONS 120-B (PUNISHMENT OF CRIMINAL CONSPIRACY) AND 467 (FORGERY OF VALUABLE SECURITY, WILL, ETC.); AND ONE COUNT UNDER SECTIONS 468 (FORGERY FOR PURPOSE OF CHEATING), 471 (USING AS GENUINE A FORGED DOCUMENT OR ELECTRONIC RECORD), AND 13 (CRIMINAL MISCONDUCT BY A PUBLIC SERVANT). APPLICANT UNDERSTANDS THAT (1) THE TERM CHARGE HAS A DIFFERENT MEANING UNDER AMERICAN LAW THAN UNDER INDIAN LAW AND (2) UNDER THE INDIAN LEGAL SYSTEM TRIALS ARE NOT EXPECTED TO BEGIN FOR AS LONG AS 15 TO 20 YEARS OR MORE AFTER THE DATES ON WHICH CHARGES ARE FILED.",Y,Pending,,,,,"MR. JOGLEKAR ASSERTS THAT HIS ROLE IN THE ALLEGED TRANSACTIONS WAS LIMITED TO BEING AN AUTHORIZED SIGNATORY WITHIN A CLOSELY-HELD GROUP OF INDIAN COMPANIES ESTABLISHED TO TRADE STEEL AND OTHER PHYSICAL COMMODITIES. HE EXPLAINS THAT DURING THE RELEVANT PERIOD (1995 TO 1997) HE WAS FULLY ENGAGED IN DIFFERENT BUSINESSES, FIRST AS TRADER OF INDIAN EQUITY SECURITIES FOR A PRIVATE INVESTMENT FUND, AND LATER AS A SELL-SIDE EQUITY TRADER FOR A BROKER-DEALER, AND WAS NOT PART OF, AND WAS NOT AWARE OF, ANY CONSPIRACY OR OTHER CRIMINAL ACTIVITY INVOLVING THE TWO STEEL AND COMMODITY TRADING COMPANIES. APPLICANT BELIEVES MR. JOGLEKAR 'S CLAIMS OF INNOCENCE ARE CREDIBLE AND CONTINUES TO EMPLOY HIM AS A SENIOR TRADER OF PUBLIC EQUITY SECURITIES. AS A REASONABLE PRECAUTION UNDER THE CIRCUMSTANCES, HOWEVER, APPLICANT WILL CONTINUE TO MAINTAIN HEIGHTENED SUPERVISION AND COMPLIANCE SURVEILLANCE OVER MR. JOGLEKAR DURING HIS EMPLOYMENT UNTIL SUCH TIME AS THESE MATTERS ARE DEFINITELY AND FAVORABLY RESOLVED."
894190,AMENDED,,,,Y,Affiliates,894128,,,,,Y,,,,,,,,,,,,,
894332,AMENDED,Y,,,,Affiliates,894159,,,,,Y,,,,,,,,,,,,,
894332,AMENDED,,,Y,,Affiliates,894161,,,,,Y,,,,,,,,,,,,,
894452,AMENDED,,Y,,,Affiliates,894211,,,,,Y,,,,,,,,,,,,,
894568,AMENDED,,Y,,,Affiliates,894256,,,,,Y,,,,,,,,,,,,,
894568,AMENDED,,,Y,,Affiliates,894248,,,,,Y,,,10/8/2001,Y,,,N,Final,7/9/2004,Y,,,
894698,AMENDED,,Y,,,Affiliates,894334,,,,,Y,,,,,,,,,,,,,
894836,AMENDED,,Y,,,Affiliates,894429,,,,,Y,,,,,,,,,,,,,
895276,AMENDED,Y,Y,,,Affiliates,707534,,,,,N,CREDIT SUISSE FINANCIAL PRODUCTS,TOKYO JAPAN DISTRICT COURT  1999 MATTER (KEN) NO. 28482 AND 28483,2/14/2000,N,"ALTHOUGH THE INDICTMENT IS DATED DECEMBER 8, 1999, THE CRIMINAL INFORMATION SHEET WAS NOT DELIVERED TO CSFP AND ACKNOWLEDGED IN THE JAPANESE COURT UNTIL THE DATE ABOVE.","ON FEBRUARY 14, 2000, CSFP FORMALLY APPEARED IN JAPANESE COURT IN RESPONSE TO CRIMINAL PROCEEDINGS AGAINST CSFP BASED UPON EVENTS ARISING OUT OF THE FSA'S EXAMINATION OF THE TOKYO BRANCH IN JANUARY 1999.  IN DECEMBER 1999, SIMILAR CRIMINAL PROCEEDINGS WERE INITIATED AGAINST THREE FORMER EMPLOYEES OF CSFP.  THE CRIMINAL CHARGE AGAINST CSFP IS BASED ON AN ASSERTED PRINCIPLE OF JAPANESE BANKING LAW THAT CSFP IS VICARIOUSLY LIABLE FOR THE CONDUCT OF ITS EMPLOYEES DURING THE EXAMINATION. ALTHOUGH CSFP WILL APPEAR IN THE PROCEEDINGS THROUGH JAPANESE COUNSEL AND CONTEST THE CHARGES, CSFP'S DEFENSES MAY BE LIMITED GIVEN THIS PROVISION OF JAPANESE BANKING LAW.",Y,Final,3/7/2001,Y,,"ON MARCH 7, 2001, CSFBI WAS FOUND GUILTY BY THE TOKYO DISTRICT COURT OF OBSTRUCTING THE FSA EXAMINATION AND WAS FINED JPY40 MILLION (APPROXIMATELY $350,000).","DURING THE FIRST HALF OF 1999, THE FINANCIAL SUPERVISORY AGENCY OF JAPAN (THE ""FSA"") CONDUCTED A FORMAL,ON-SITE EXAMINATION OF THE BUSINESSES IN JAPAN OF CERTAIN CONTROL AFFILIATES OF THE APPLICANT. THE EXAMINATION FOCUSED ON CERTAIN DERIVATIVES AND OTHER TRANSACTIONS ENTERED INTO BY SUCH CONTROL AFFILIATES IN JAPAN, AS WELL AS CERTAIN SUPERVISORY AND OTHER ISSUES.  SHORTLY AFTER THE COMMENCEMENT OF THE FSA EXAMINATION,THE MANAGEMENT OF CSG,THE APPLICANT'S ULTIMATE PARENT, BECAME AWARE OF RUMOURS OF MISCONDUCT BY SOME OF THE EMPLOYEES OF CERTAIN OF ITS JAPANESE AFFILIATES IN CONNECTION WITH THE RESPONSE TO THE EXAMINATION. AFTER A PRELIMINARY REVIEW BY CSG'S INTERNAL AUDIT DEPARTMENT,CSG PROMPTLY ENGAGED OUTSIDE COUNSEL, WILMER,CUTLER & PICKERING,TO CONDUCT A THOROUGH AND INDEPENDENT INVESTIGATION THAT DISCLOSED THAT SEVERAL MANAGERS AND OTHER EMPLOYEES ATTEMPTED TO INTERFERE WITH THE FSA EXAMINATION DURING ITS INITIAL STAGES BY CONCEALING AND DESTROYING DOCUMENTS. NEITHER THE APPLICANT NOR PERSONNEL OF THE APPLICANT WERE DIRECTLY INVOLVED IN ANY SUCH MISCONDUCT.   ON JULY 29,1999, CSG AND THE BANK WERE NOTIFIED OF THE ADM. SANCTIONS IMPOSED BY THE FSA AND THE FINANCIAL RECONSTRUCTION COMMISSION IN JAPAN (FRC) AS A RESULT OF THE EXAMINATION. THESE SANCTIONS ARE DISCLOSED ON THE REGULATORY ACTION DISCLOSURE PAGE. ON FEBRUARY 14, 2000, CSFP FORMALLY APPEARED IN JAPANESE COURT IN RESPONSE TO CRIMINAL PROCEEDINGS AGAINST CSFP BASED UPON EVENTS ARISING OUT OF THE FSA'S EXAMINATION OF THE TOKYO BRANCH IN JANUARY 1999.  IN DECEMBER 1999, SIMILAR CRIMINAL PROCEEDINGS WERE INITIATED AGAINST THREE FORMER EMPLOYEES OF CSFP.  THE CRIMINAL CHARGE AGAINST CSFP IS BASED ON AN ASSERTED PRINCIPLE OF JAPANESE BANKING LAW THAT CSFP IS VICARIOUSLY LIABLE FOR THE CONDUCT OF ITS EMPLOYEES DURING THE EXAMINATION. ALTHOUGH CSFP WILL APPEAR IN THE PROCEEDINGS THROUGH JAPANESE COUNSEL AND CONTEST THE CHARGES, CSFP'S DEFENSES MAY BE LIMITED GIVEN THIS PROVISION OF JAPANESE BANKING LAW."
895276,AMENDED,,Y,,,Affiliates,894576,,,,,Y,,,,,,,,,,,,,
895276,AMENDED,,Y,,,Affiliates,894577,,,,,Y,,,,,,,,,,,,,
895276,AMENDED,,Y,,,Affiliates,894579,,,,,Y,,,,,,,,,,,,,
895276,AMENDED,,Y,,,Affiliates,894580,,,,,Y,,,,,,,,,,,,,
895276,AMENDED,,Y,,,Affiliates,1433252,,,,,N,N/A,"UNITED STATES DISTRICT COURT, DISTRICT OF COLUMBIA",12/16/2009,Y,,"1. ONE COUNT, 2. FELONE, 3. N/A, 4. N/A",Y,Final,12/16/2009,Y,,"A. INFORMATION FILED AND DEFERRAL OF CASE IS ORDERED FOR A PERIOD OF 24 MONTHS, B. 12/16/2009, C. N/A,  D. N/A, E. N/A, F. N/A, G. N/A.","THE INFORMATION ALLEGES THAT CREDIT SUISSE AG KNOWINGLY AND WILLFULLY VIOLATED AND ATTEMPTED TO VIOLATE REGULATIONS ISSUED UNDER THE INTERNATIONAL EMERGENCY ECONOMIC POWERS ACT, TITLE 50, UNITED STATES CODE, SECTION 1705, TO WIT, TITLE 31, CODE OF FEDERAL REGULATIONS, SECTIONS 560.203 AND 560.204, WHICH PROHIBIT THE EXPORTATION FROM THE UNITED STATES OF A SERVICE TO IRAN WITHOUT AUTHORIZATION, AND PROHIBIT ANY TRANSACTION WITHIN THE UNITED STATES THAT EVADED AND AVOIDED, OR HAD THE PURPOSE OF EVADING AND AVOIDING SUCH REGULATIONS.  CREDIT SUISSE AG AND THE U.S. DEPARTMENT OF JUSTICE HAVE ENTERED INTO A DEFERRED PROSECUTION AGREEMENT (DPA) PURSUANT TO WHICH, SUBJECT TO COURT APPROVAL, THE DEPARTMENT OF JUSTICE HAS AGREED TO MOVE TO DISMISS THE INFORMATION WITH PREJUDICE AFTER 24 MONTHS IF CREDIT SUISSE AG COMPLIES IN FULL WITH THE DPA DURING THAT DEFERRAL PERIOD, INCLUDING THE PAYMENT OF $268,000,000 TO THE U.S. GOVERNMENT.  CREDIT SUISSE AG HAS ALSO AGREED TO PAY A SEPARATE AND ADDITIONAL $268,000,000 PURSUANT TO A DPA WITH THE DISTRICT ATTORNEY FOR THE COUNTY OF NEW YORK BEING ENTERED INTO CONTEMPORANEOUSLY, RESULTING IN AN OVERALL TOTAL FORFEITURE AMOUNT OF $536,000,000."
895276,AMENDED,,Y,,,Affiliates,1433253,,,,,N,N/A,N/A,12/16/2009,Y,,"1. ONE COUNT,  2. FELONY,  3. N/A/,  4. N/A.",Y,Final,12/16/2009,Y,,"A. INFORMATION FILED IN RELATED PROCEEDING IN FEDERAL COURT AND CASE DEFERRED BY COURT FOR PERIOD OF 24 MONTHS. B. 12/16/2009, C. N/A, D. N/A, E. N/A, F. N/A, G. N/A.","THE INFORMATION FILED BY THE U.S. DEPARTMENT OF JUSTICE IN A RELATED PROCEEDING IN FEDERAL COURT ALLEGES THAT CREDIT SUISSE AG KNOWINGLY AND WILLFULLY VIOLATED AND ATTEMPTED TO VIOLATE REGULATIONS ISSUED UNDER THE INTERNATIONAL EMERGENCY ECONOMIC POWERS ACT, TITLE 50, UNITED STATES CODE, SECTION 1705, TO WIT, TITLE 31, CODE OF FEDERAL REGULATIONS, SECTIONS 560.203 AND 560.204, WHICH PROHIBIT THE EXPORTATION FROM THE UNITED STATES OF A SERVICE TO IRAN WITHOUT AUTHORIZATION, AND PROHIBIT ANY TRANSACTION WITHIN THE UNITED STATES THAT EVADED AND AVOIDED, OR HAD THE PURPOSE OF EVADING AND AVOIDING SUCH REGULATIONS.  CREDIT SUISSE AG AND THE U.S. DEPARTMENT OF JUSTICE HAVE ENTERED INTO A DEFERRED PROSECUTION AGREEMENT (DPA) PURSUANT TO WHICH, SUBJECT TO COURT APPROVAL, THE DEPARTMENT OF JUSTICE HAS AGREED TO MOVE TO DISMISS THE INFORMATION WITH PREJUDICE AFTER 24 MONTHS IF CREDIT SUISSE AG COMPLIES IN FULL WITH THE DPA DURING THAT DEFERRAL PERIOD, INCLUDING THE PAYMENT OF $268,000,000 TO THE U.S. GOVERNMENT.  CREDIT SUISSE AG HAS ALSO AGREED TO PAY A SEPARATE AND ADDITIONAL $268,000,000 PURSUANT TO A DPA WITH THE DISTRICT ATTORNEY FOR THE COUNTY OF NEW YORK BEING ENTERED INTO CONTEMPORANEOUSLY, RESULTING IN AN OVERALL TOTAL FORFEITURE AMOUNT OF $536,000,000."
895276,AMENDED,,,Y,,Affiliates,894578,,,,,Y,,,,,,,,,,,,,
895276,AMENDED,,,Y,,Affiliates,894581,,,,,Y,,,,,,,,,,,,,
