"FilingID","SchA-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
1036374,"N","A","CICCOTTO, FRANK, ANGELO","I","","DIRECTOR AND PRESIDENT",09/2015,"NA","Y","N","1423968"
1036374,"N","A","CARLIN, GREGORY, JAMES","I","","VICE PRESIDENT",01/2014,"NA","N","N","1311564"
1036374,"N","A","DIBENEDETTO, BARNEY, JOSEPH","I","","DIRECTOR",05/2016,"NA","N","N","1612872"
1036374,"N","A","Cederroth, John, Charles","I","","DIRECTOR",05/2016,"NA","N","N","6646937"
1036374,"N","A","VITALE, THOMAS, PETER","I","","CHIEF COMPLIANCE OFFICER",10/2016,"NA","N","N","2760291"
1045539,"N","A","JURKOVICH, DAWN, DEBORAH","I","","MANAGING MEMBER, CHIEF COMPLIANCE OFFICER",09/2016,"E","Y","N","4366566"
1045382,"Y","A","FII HOLDINGS, INC.","DE","","SHAREHOLDER",12/1989,"E","Y","N","51-0269881"
1045382,"Y","A","DONAHUE, JOHN, CHRISTOPHER","I","","TRUSTEE",04/1989,"NA","Y","N","814703"
1045382,"Y","A","OLSON, MARK, DOUGLAS","I","","TRUSTEE",09/1992,"NA","N","N","4330284"
1045382,"Y","A","FISHER, JOHN, BASIL","I","","TRUSTEE, PRESIDENT,CEO",03/1997,"NA","Y","N","707411"
1045382,"Y","A","DONAHUE, THOMAS, ROBERT","I","","TRUSTEE, TREASURER",08/1995,"NA","Y","N","2766434"
1045382,"","B","FEDERATED INVESTORS, INC.","DE","FII HOLDINGS, INC.","SHAREHOLDER",03/1983,"E","Y","Y","25-1111467"
1045382,"Y","A","AUTH, STEPHEN, FRANK","I","","EVP, CIO - EQUITY",04/2000,"NA","Y","N","2694169"
1045382,"Y","A","CUNNINGHAM, DEBORAH, ANN","I","","EXEC VICE PRESIDENT/CIO-MONEY MARKETS",05/1981,"NA","Y","N","2180055"
1045382,"Y","A","OSTROWSKI, ROBERT, JOHN","I","","EXEC VICE PRESIDENT/CIO-GLOBAL FIXED INCOME",05/1987,"NA","Y","N","2026130"
1045382,"Y","A","OCHSON, MARY JO","I","","CIO -TAX-FREE MONEY MARKETS",04/2004,"NA","Y","N","4797352"
1045382,"Y","A","MAGERA, GEORGE, FRANK","I","","SECRETARY",08/2013,"NA","N","N","6253726"
1045382,"Y","A","VAN METER, STEPHEN, PAUL","I","","CHIEF COMPLIANCE OFFICER",07/2015,"NA","Y","N","6020413"
1045382,"Y","A","UHLMAN, PAUL, ADAM","I","","EXECUTIVE VICE PRESIDENT",08/2016,"NA","Y","N","2043674"
1045546,"Y","A","DRIEHAUS, RICHARD, HERMAN","I","","CHAIRMAN",09/1982,"NA","Y","N","72026"
1045546,"Y","A","CAHOON, MICHELLE, LYNN","I","","MANAGING DIRECTOR, TREASURER AND CHIEF FINANCIAL OFFICER",04/2003,"NA","Y","N","4645773"
1045546,"Y","A","DRIEHAUS CAPITAL HOLDINGS LLLP","DE","","MEMBER",01/2006,"E","Y","N","20-3634129"
1045546,"","B","DRIEHAUS, RICHARD, HERMAN","I","RICHARD H. DRIEHAUS 2003 REVOCABLE TRUST","TRUSTEE, RICHARD H. DRIEHAUS 2003 REVOCABLE TRUST",02/2003,"E","Y","N","72026"
1045546,"Y","A","MCWILLIAMS, JANET, LYNN","I","","MANAGING DIRECTOR AND SECRETARY, GENERAL COUNSEL",03/2012,"NA","Y","N","2730133"
1045546,"Y","A","GORDON, ROBERT, HARRY","I","","PRESIDENT AND CHIEF EXECUTIVE OFFICER",10/2006,"NA","Y","N","2141479"
1045546,"Y","A","WEBER, STEPHEN, THOMAS","I","","MANAGING DIRECTOR, SALES AND RELATIONSHIP MANAGEMENT",10/2006,"NA","Y","N","3223117"
1045546,"Y","A","DAWSON, CARLA","I","","MANAGING DIRECTOR, HUMAN RESOURCES",10/2006,"NA","Y","N","5249146"
1045546,"Y","A","SEFTENBERG, THOMAS, MCKEAN","I","","MANAGING DIRECTOR, RELATIONSHIP MANAGEMENT AND MARKETING",01/2011,"NA","Y","N","3127527"
1045546,"Y","A","SHOEMAKER, MICHAEL, ROBERT","I","","ASSISTANT VICE PRESIDENT & CHIEF COMPLIANCE OFFICER",03/2012,"NA","Y","N","4802572"
1045546,"","B","RICHARD H. DRIEHAUS 2003 REVOCABLE TRUST","DE","DRIEHAUS CAPITAL HOLDINGS LLLP","MEMBER",04/2010,"C","Y","N","34-9341712"
1045546,"","B","RICHARD H. DRIEHAUS FAMILY BENEFIT TRUST","DE","DRIEHAUS CAPITAL HOLDINGS LLLP","MEMBER",06/2006,"C","Y","N","30-6001195"
1045546,"Y","A","NELSON, KENNETH, CARL","I","","MANAGING DIRECTOR",06/2012,"NA","Y","N","3225728"
1045546,"","B","DRIEHAUS TRUST COMPANY, LLC","DE","RICHARD H. DRIEHAUS FAMILY BENEFIT TRUST","TRUSTEE, NON-BENEFICIAL INTEREST, RICHARD H. DRIEHAUS FAMILY BENEFIT TRUST",12/2012,"F","N","N","45-4091482"
1045546,"Y","A","HEITNER, MAXIMILIAN, EDWARD","I","","MANAGING DIRECTOR, RISK MANAGEMENT AND RESEARCH",09/2014,"NA","Y","N","3049004"
1045546,"Y","A","REA, DANIEL, MARTIN","I","","MANAGING DIRECTOR,  DIRECTOR OF RESEARCH",12/2014,"NA","Y","N","3003635"
1045548,"Y","A","DRIEHAUS, RICHARD, HERMAN","I","","CHAIRMAN",09/1982,"NA","Y","N","72026"
1045548,"Y","A","CAHOON, MICHELLE, LYNN","I","","MANAGING DIRECTOR, TREASURER AND CHIEF FINANCIAL OFFICER",04/2003,"NA","Y","N","4645773"
1045548,"Y","A","DRIEHAUS CAPITAL HOLDINGS LLLP","DE","","MEMBER",01/2006,"E","Y","N","20-3634129"
1045548,"","B","DRIEHAUS, RICHARD, HERMAN","I","RICHARD H. DRIEHAUS 2003 REVOCABLE TRUST","TRUSTEE, RICHARD H. DRIEHAUS 2003 REVOCABLE TRUST",02/2003,"E","Y","N","72026"
1045548,"Y","A","MCWILLIAMS, JANET, LYNN","I","","MANAGING DIRECTOR AND SECRETARY, GENERAL COUNSEL",03/2012,"NA","Y","N","2730133"
1045548,"Y","A","GORDON, ROBERT, HARRY","I","","PRESIDENT AND CHIEF EXECUTIVE OFFICER",10/2006,"NA","Y","N","2141479"
1045548,"Y","A","WEBER, STEPHEN, THOMAS","I","","MANAGING DIRECTOR, SALES AND RELATIONSHIP MANAGEMENT",10/2006,"NA","Y","N","3223117"
1045548,"Y","A","DAWSON, CARLA","I","","MANAGING DIRECTOR, HUMAN RESOURCES",10/2006,"NA","Y","N","5249146"
1045548,"Y","A","SEFTENBERG, THOMAS, MCKEAN","I","","MANAGING DIRECTOR, RELATIONSHIP MANAGEMENT AND MARKETING",01/2011,"NA","Y","N","3127527"
1045548,"Y","A","SHOEMAKER, MICHAEL, ROBERT","I","","ASSISTANT VICE PRESIDENT & CHIEF COMPLIANCE OFFICER",03/2012,"NA","Y","N","4802572"
1045548,"","B","RICHARD H. DRIEHAUS 2003 REVOCABLE TRUST","DE","DRIEHAUS CAPITAL HOLDINGS LLLP","MEMBER",04/2010,"C","Y","N","34-9341712"
1045548,"","B","RICHARD H. DRIEHAUS FAMILY BENEFIT TRUST","DE","DRIEHAUS CAPITAL HOLDINGS LLLP","MEMBER",06/2006,"C","Y","N","30-6001195"
1045548,"Y","A","NELSON, KENNETH, CARL","I","","MANAGING DIRECTOR",06/2012,"NA","Y","N","3225728"
1045548,"","B","DRIEHAUS TRUST COMPANY, LLC","DE","RICHARD H. DRIEHAUS FAMILY BENEFIT TRUST","TRUSTEE, NON-BENEFICIAL INTEREST, RICHARD H. DRIEHAUS FAMILY BENEFIT TRUST",12/2012,"F","N","N","45-4091482"
1045548,"Y","A","HEITNER, MAXIMILIAN, EDWARD","I","","MANAGING DIRECTOR, RISK MANAGEMENT AND RESEARCH",09/2014,"NA","Y","N","3049004"
1045548,"Y","A","REA, DANIEL, MARTIN","I","","MANAGING DIRECTOR,  DIRECTOR OF RESEARCH",12/2014,"NA","Y","N","3003635"
1045533,"","B","HSBC HOLDINGS PLC","FE","HSBC OVERSEAS HOLDINGS (UK) LIMITED","ULTIMATE PARENT COMPANY",07/2005,"E","Y","Y","13-5146790"
1045533,"Y","A","HSBC MARKETS (USA), INC.","DE","","PARENT",09/1998,"E","Y","","13-3154043"
1045533,"","B","HSBC INVESTMENTS (NORTH AMERICA) INC.","DE","HSBC MARKETS (USA) INC.","HOLDING COMPANY",01/2004,"E","Y","N","43-2027974"
1045533,"","B","HSBC NORTH AMERICA HOLDINGS INC.","DE","HSBC INVESTMENTS (NORTH AMERICA) INC.","HOLDING COMPANY",01/2004,"E","Y","N","23-2186091"
1045533,"","B","HSBC OVERSEAS HOLDINGS (UK) LIMITED","FE","HSBC NORTH AMERICA HOLDINGS INC.","HOLDING COMPANY",07/2005,"E","Y","N","98-0460325"
1045533,"Y","A","STEFFENSEN, MARK ALLEN","I","","GENERAL COUNSEL",04/2010,"NA","Y","","xxx-xx-xxxx"
1045533,"Y","A","FLANIGAN, MATTHEW JOHN III","I","","HEAD OF OPERATIONS/CHIEF OPERATING OFFICER",05/2011,"NA","Y","","2234890"
1045533,"Y","A","IRELAND, ANDREW DAVID","I","","DIRECTOR",06/2014,"NA","Y","","1803463"
1045533,"Y","A","LOMBARDO, STEVEN NICHOLAS","I","","CHIEF FINANCIAL OFFICER",12/2014,"NA","Y","","1930093"
1045533,"Y","A","VASQUEZ MEISSNER, ALEXIS ANN","I","","DIRECTOR",12/2014,"NA","Y","","6435409"
1045533,"Y","A","CARR, SUZANNA M","I","","TREASURER",12/2014,"NA","Y","","6451182"
1045533,"Y","A","ROLAND, THIERRY  MR","I","","PRESIDENT/CEO/DIRECTOR",09/2015,"NA","Y","","5300316"
1045533,"Y","A","FUTTER, DAVID I","I","","DIRECTOR",06/2015,"NA","Y","","3080129"
1045533,"Y","A","MANDL, GEORGE ILBERT","I","","CHIEF COMPLIANCE OFFICER - BD",07/2015,"NA","Y","","1744083"
1045533,"Y","A","PIERCE, GREGORY TERRALL","I","","DIRECTOR/REGIONAL BUSINESS HEAD",09/2015,"NA","Y","","6548141"
1045533,"Y","A","RUGGIERO, JOHN HENRY","I","","CHIEF COMPLIANCE OFFICER - INVESTMENT ADVISER",08/2015,"NA","N","","2294079"
1045533,"Y","A","MORIN, DAVID DONALD JR","I","","MANAGING DIRECTOR, DEPUTY HEAD OF BANKING, LAM - INVESTMENT ADVISER",03/2012,"NA","N","","2994683"
1045533,"Y","A","CUTLIP, MICHAEL CURRY","I","","REG GBM COO BANKING AMERICAS - INVESTMENT ADVISER",12/2012,"NA","N","","4739854"
1045565,"N","A","PRESLEY, JEFFREY, KEITH","I","","MEMBER, PRESIDENT AND CHIEF COMPLIANCE OFFICER",09/2016,"E","Y","N","2125227"
1045568,"N","A","SKORNIA, KENT, SCOTT","I","","MANAGING MEMBER / PRESIDENT",12/2008,"E","Y","N","4497076"
1045568,"N","A","MCARTHUR, JOHN, MICHAEL","I","","SENIOR PARTNER",02/2012,"B","N","N","4389397"
1045568,"N","A","LEWIS, THOMAS, JOSEPH","I","","CHIEF COMPLIANCE OFFICER",04/2016,"NA","N","N","5951077"
1046961,"N","A","MAZZALI, ANTHONY, JOSEPH","I","","MANAGING MEMBER",04/1999,"D","Y","N","2333739"
1046961,"N","A","PARKER, MARK, DAVID","I","","MANAGING MEMBER",04/1999,"B","Y","N","2883952"
1046961,"N","A","COHEN, JONATHAN, LEE","I","","MANAGING MEMBER",09/1999,"B","Y","N","2703972"
1046961,"N","A","CASEY, JEFFREY, JOHN","I","","MANAGING MEMBER",09/1999,"B","Y","N","3040426"
1046961,"N","A","EVANGELISTA, KENNETH, PATRICK","I","","CHIEF COMPLIANCE OFFICER",06/2007,"NA","Y","N","2747013"
1040551,"Y","A","MASON, SCOTT, JEFFREY","I","","MANAGING MEMBER/PRESIDENT/CHIEF COMPLIANCE OFFICER",07/2009,"NA","Y","N","1023965"
1040551,"Y","A","RUBICON HOLDINGS INCORPORATED","DE","","OWNER",07/2009,"E","Y","N","23-2828667"
1040551,"","B","MASON, SCOTT, JEFFREY","I","RUBICON HOLDINGS INCORPORATED","PRESIDENT",03/2004,"E","Y","N","1023965"
1046965,"N","A","McDaniel, Kenneth, Lee","I","","CCO",05/2015,"D","N","N","6717399"
1046965,"N","A","McDaniel, Tremani, Matthew","I","","MANAGING MEMBER",05/2015,"D","Y","N","6647456"
1046962,"Y","A","JOHNSTON, EDWIN, MCCLELLAN","I","","MANAGING PARTNER",12/2003,"D","Y","N","2644017"
1046962,"Y","A","LARRY S. STOLZENBURG, CPA, PC","DE","","PARTNER",06/2008,"B","N","N","133451"
1046962,"","B","STOLZENBURG, LARRY, SCOTT","I","LARRY S. STOLZENBURG, CPA, P.C.","PRESIDENT",01/1988,"E","Y","N","4946971"
1046962,"Y","A","GOUBRIAL, SHANT, SHAWKY","I","","CHIEF OPERATIONS OFFICER & PARTNER",02/2015,"NA","N","N","6031277"
1046962,"Y","A","STOLZENBURG, LARRY, SCOTT","I","","PARTNER",03/2012,"NA","N","N","4946971"
1046962,"Y","A","GARVIN, STEPHEN, KEVIN","I","","VP PRIVATE CLIENT BUSINESS DEVELOPMENT",03/2013,"NA","N","N","1364526"
1046962,"Y","A","KICINSKI, CHRISTOPHER, STANLEY","I","","PARTNER, VICE PRESIDENT BUSINESS DEVELOPMENT",03/2012,"NA","N","N","5264009"
1046962,"Y","A","RYSKALCZYK, RICHARD, WILLIAM","I","","PARTNER, EQUITY ANALYST",01/2014,"NA","N","N","6304579"
1046962,"Y","A","AMOIA, JONATHAN, JOSEPH","I","","PARTNER, DIRECTOR OF BUSINESS DEVELOPMENT",01/2016,"NA","N","N","4790697"
1046962,"Y","A","MYERS, RYAN, ANDREW","I","","CHIEF COMPLIANCE OFFICER",03/2016,"NA","N","N","6231029"
1046852,"N","A","FORBUS, LARRY, PAUL","I","","MANAGING MEMBER",02/2008,"B","N","N","1123135"
1046852,"N","A","KNOPE, JASON, PETER","I","","MANAGING PARTNER/CHIEF COMPLIANCE OFFICER",06/2010,"E","Y","N","4551977"
1047462,"N","A","APITZ, ANDREAS, ARTHUR","I","","CEO AND CHIEF RISK OFFICER",11/2003,"C","Y","N","3106055"
1047462,"N","A","LEIMER, WILLI, K","I","","DIRECTOR",11/2003,"D","Y","N","1917827"
1047462,"N","A","WUERSCH, DANIEL, ALFRED","I","","DIRECTOR",06/2014,"NA","N","N","6373219"
1047462,"N","A","CASUTT, SIMON","I","","CHIEF COMPLIANCE OFFICER",08/2015,"NA","Y","N","6550215"
1047462,"N","A","Suter, Johannes","I","","DIRECTOR",06/2016,"NA","Y","N","6682357"
1046527,"Y","A","FERRARE, JAMES, F","I","","MANAGING MEMBER",06/2011,"NA","Y","N","1557895"
1046527,"Y","A","PINNACLE CAPITAL MANAGEMENT, LLC","DE","","OWNER",05/2011,"D","Y","N","45-2396433"
1046527,"Y","A","DAVINO, CARMINE","I","","CHIEF COMPLIANCE OFFICER",06/2011,"NA","Y","N","2693235"
1046527,"","B","FERRARE, JAMES, F","I","PINNACLE CAPITAL MANAGEMENT, LLC","MANAGING MEMBER",06/2011,"E","Y","N","1557895"
1046527,"","B","WITHUM, SMITH & BROWN, P.C.","DE","WS + B FINANCIAL SERVICES GROUP, LLC","MEMBER",10/1998,"E","Y","N","22-2027092"
1046527,"Y","A","WS+B FINANCIAL SERVICES GROUP LLC","DE","","OWNER",07/2011,"C","Y","N","22-3621575"
1047557,"Y","A","SCHWARTZ, ERIC","I","","CHIEF EXECUTIVE OFFICER/CHAIRMAN, BOARD OF DIRECTORS",09/2007,"NA","Y","N","1203799"
1047557,"Y","A","DOLLIVE, PETER, DOMENICO","I","","FIRST VICE PRESIDENT, DUE DILIGENCE/TREASURER",09/2007,"NA","Y","N","1139818"
1047557,"Y","A","WEBBER, AMY, LYNN","I","","PRESIDENT/SEC'Y/DIRECTOR",09/2007,"NA","Y","N","1812670"
1047557,"Y","A","CAMBRIDGE INVESTMENT GROUP, INC.","DE","","SHAREHOLDER/HOLDING COMPANY",01/2005,"E","Y","N","39-1897480"
1047557,"Y","A","SULLIVAN, JAMES, DANIEL","I","","EXECUTIVE VICE PRESIDENT/DIRECTOR",07/2006,"NA","Y","N","700867"
1047557,"","B","SCHWARTZ, ERIC","I","SCHWARTZ FAMILY TRUST","TRUSTEE",06/2003,"F","Y","N","1203799"
1047557,"Y","A","REINEKE, RYAN, S.","I","","SR. VICE PRESIDENT, OPERATIONS AND TECHNOLOGY/CHIEF OPERATING OFFICER",02/2014,"NA","N","N","4307646"
1047557,"","B","SCHWARTZ FAMILY TRUST","DE","CAMBRIDGE INVESTMENT GROUP, INC.","SHAREHOLDER",06/2014,"E","Y","N","46-7307224"
1047557,"Y","A","LONER, MELISSA, RILYNN","I","","VICE PRESIDENT, FIDUCIARY SERVICES/CHIEF COMPLIANCE OFFICER",01/2016,"NA","N","N","3271834"
1047557,"Y","A","BELL, COLLEEN, MCGUIRE","I","","FIRST VICE PRESIDENT FIDUCIARY SERVICES",03/2016,"NA","N","N","5077188"
1047557,"Y","A","BOYLES, RICHARD, CHARLES","I","","SR. VICE PRESIDENT, FINANCE & HUMAN RESOURCES/FINOP",04/2016,"NA","N","N","2210763"
1047574,"N","A","REUTEMANN, JOHN, FLEMING","I","","CHIEF EXECUTIVE OFFICER",03/2010,"E","Y","N","374456"
1047574,"N","A","ALEXANDER, VALERIE, L","I","","CHIEF FINANCIAL OFFICER/ CHIEF COMPLIANCE OFFICER",03/2010,"NA","N","N","4974892"
1047573,"N","A","BAUGH, LARRY, JACK","I","","OWNER/CHIEF COMPLIANCE OFFICER",01/2005,"E","Y","N","4340364"
1047586,"N","A","LANCZ, ALAN, BRUCE","I","","PRESIDENT/ CHIEF COMPLIANCE OFFICER",03/1985,"E","Y","N","731986"
1044798,"Y","A","CONCEPCION, JEFFREY, ALAN","I","","PRESIDENT, CEO",10/2008,"NA","Y","N","1899367"
1044798,"Y","A","DULL, BARBARA, JEAN","I","","DIRECTOR OF BROKERAGE COMPLIANCE",10/2014,"NA","Y","N","1036911"
1044798,"Y","A","ANDREFSKY, NANCY, EILEEN","I","","CFO, COO",10/2008,"NA","Y","N","5626963"
1044798,"Y","A","JACOBY, DANIEL, JACK","I","","CHIEF INVESTMENT OFFICER",05/2010,"NA","Y","N","2541027"
1044798,"Y","A","DUNN, MATTHEW, JAMES","I","","CHIEF COMPLIANCE OFFICER",10/2014,"NA","Y","N","4882331"
1044798,"Y","A","BEAHN, ERIC, ANDREW","I","","DIRECTOR OF ADVISORY OPERATIONS",10/2015,"NA","Y","N","4917272"
1044798,"Y","A","STRATOS WEALTH HOLDINGS, LLC","DE","","HOLDING COMPANY",06/2016,"E","N","N","81-2644077"
1044798,"","B","CONCEPCION, JEFFREY, ALAN","I","STRATOS WEALTH HOLDINGS, LLC","MANAGING MEMBER",06/2016,"E","Y","N","1899367"
1047596,"N","A","COHN, MARC ALLAN","I","","VICE PRESIDENT AND CHIEF COMPLIANCE OFFICER",09/2006,"NA","Y","N","2464524"
1047596,"N","A","MARTINEZ, JOHN GREGORY","I","","VICE PRESIDENT, CHIEF FINANCIAL OFFICER AND TREASURER",01/2007,"NA","Y","N","2210722"
1047596,"N","A","CRUZ, ORLANDO RAFAEL JR","I","","DIRECTOR",10/2016,"NA","Y","N","2311194"
1047596,"N","A","FRANCELLA, AMY","I","","SECRETARY AND CHIEF LEGAL OFFICER",11/2015,"NA","Y","N","1881552"
1047596,"N","A","MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY","DE","","DIRECT OWNER",07/2016,"E","Y","Y","04-1590850"
1047596,"N","A","BAUER, THOMAS K","I","","VICE PRESIDENT",07/2016,"NA","Y","N","4759472"
1047596,"N","A","LAPIANA, PAUL ANTHONY","I","","SENIOR VICE PRESIDENT",07/2016,"NA","Y","N","2237245"
1047596,"N","A","WILKINSON, MARY BEA","I","","VICE PRESIDENT",07/2016,"NA","Y","N","2159909"
1047596,"N","A","MINK, DAVID MYERS","I","","VICE PRESIDENT",07/2016,"NA","Y","N","2606831"
1047596,"N","A","BENSON, WENDY ANN","I","","CHIEF EXECUTIVE OFFICER AND DIRECTOR",07/2016,"NA","Y","N","2140720"
1047596,"N","A","VACCARO, JOHN ARTHUR","I","","CHAIRMAN AND DIRECTOR",07/2016,"NA","Y","N","2264004"
1047596,"N","A","FANNING, MICHAEL ROBERT","I","","DIRECTOR",07/2016,"NA","Y","N","1620072"
1047596,"N","A","CHICARES, ELIZABETH WARD","I","","DIRECTOR",07/2016,"NA","Y","N","2194754"
1047596,"N","A","HOLTZER, DAVID MICHAEL","I","","PRESIDENT AND DIRECTOR",10/2016,"NA","Y","N","4345697"
1047938,"N","A","STARK, BRADLEY, RICHARD","I","","CHIEF COMPLIANCE OFFICER",04/2016,"NA","Y","N","4094102"
1047938,"N","A","GOODSON, JOHN, CURRIER","I","","MANAGING MEMBER",07/2016,"C","Y","N","2265477"
1047938,"N","A","HARDMAN, LAMARTINE, GRIFFIN","I","","MANAGING MEMBER",09/2016,"C","Y","N","2354519"
1045754,"Y","A","DSC ADVISORS, L.L.C.","DE","","GENERAL PARTNER OF DSC ADVISORS, L.P.",10/2002,"NA","Y","N","35-2184513"
1045754,"Y","A","BLUHM, ANDREW, GORDON","I","","PRINCIPAL",10/2002,"NA","Y","N","5071603"
1045754,"Y","A","NIETFELDT, DAVID, RICHARD","I","","CHIEF COMPLIANCE OFFICER, CHIEF FINANCIAL OFFICER",03/2011,"NA","Y","N","5977107"
1045754,"Y","A","2003 AGB FAMILY DYNASTY TRUST","DE","","LIMITED PARTNER OF DSC ADVISORS, L.P.",01/2003,"E","Y","N","20-6123857"
1045754,"","B","BLUHM, ANDREW, GORDON","I","DSC ADVISORS, L.L.C.","MANAGING MEMBER",10/2002,"F","Y","N","5071603"
1045754,"","B","BLUHM, ANDREW, GORDON","I","2003 AGB FAMILY DYNASTY TRUST","TRUSTEE",01/2003,"F","Y","N","5071603"
1045754,"","B","2003 AGB FAMILY DYNASTY TRUST","DE","DSC ADVISORS, L.L.C.","MEMBER",01/2003,"E","Y","N","35-2184513"
1045754,"Y","A","DSC ADVISORS, L.P.","DE","","MEMBER OF DSC QUANTITATIVE GROUP, LLC",08/2012,"D","Y","N","158312"
1045754,"Y","A","ARBAM LLC","DE","","MEMBER OF DSC QUANTITATIVE GROUP, LLC",06/2012,"C","Y","N","00-0000000"
1045754,"","B","WILLOUGHBY PLACE LLC","DE","ARBAM LLC","SOLE MEMBER OF ARBAM LLC",06/2012,"E","Y","N","00-0000000"
1045754,"","B","BUSHONVILLE, ARTHUR, ROLAND","I","BUSHONVILLE FAMILY TRUST","TRUSTEE OF BUSHONVILLE FAMILY TRUST & AB REVOCABLE TRUST",06/2012,"F","Y","N","1709162"
1045754,"Y","A","DSC QG MANAGERS, LLC","DE","","GENERAL PARTNER OF DSC QG ADVISORS, L.P.",12/2013,"NA","Y","N","46-4186373"
1045754,"","B","BLUHM, ANDREW, GORDON","I","DSC QG MANAGERS, LLC","MANAGING MEMBER",12/2013,"F","Y","N","5071603"
1045754,"Y","A","DSC MANAGERS PR LLC","DE","","MEMBER OF DSCQG PR LLC",03/2016,"D","Y","N","66-0855189"
1045754,"Y","A","ARBI LLC","DE","","MEMBER OF DSCQG PR LLC",03/2016,"C","Y","N","66-0855232"
1045754,"","B","ARBAM LLC","DE","ARBI LLC","SOLE MEMBER OF ARBI LLC",03/2016,"E","Y","N","00-0000000"
1045754,"","B","BUSHONVILLE FAMILY TRUST","DE","WILLOUGHBY PLACE LP","LIMITED PARTNER IN WILLOUGHBY PLACE LP",03/2016,"E","Y","N","00-0000000"
1045754,"","B","RMB17 LLC","DE","WILLOUGHBY PLACE LP","GP TO WILLOUGHBY PLACE LP",03/2016,"F","Y","N","00-0000000"
1045754,"","B","AB REVOCABLE TRUST","DE","RMB 17 LLC","MANAGING MEMBER OF RMB17 LLC",03/2016,"F","Y","N","00-0000000"
1045754,"","B","DSC ADVISORS, L.P.","DE","DSC MANAGERS PR LLC","SOLE MEMBER OF DSC MANAGERS PR LLC",03/2016,"E","Y","N","158312"
1049201,"Y","A","PEREZ, UMBERTO","I","","MEMBER, MANAGER",09/2015,"B","Y","N","4149270"
1049201,"Y","A","GILL, DOUGLAS, WAYNE","I","","CCO",07/2015,"NA","Y","N","2129646"
1049201,"Y","A","GILL CAPITAL MANAGEMENT, INC.","DE","","MEMBER",07/2015,"E","Y","N","75-2825228"
1049201,"","B","GILL, DOUGLAS, WAYNE","I","GILL CAPITAL MANAGEMENT, INC.","SHAREHOLDER",07/1999,"E","Y","N","2129646"
1049876,"N","A","COBURN, BARRY MOHUN","I","","BOARD OF DIRECTORS, TRUSTEE FOR COBURN TRUST, SHAREHOLDER",06/1963,"D","Y","N","49264"
1049876,"N","A","COBURN, DAVID SCOTT","I","","PRESIDENT, CHAIRMAN, TREASURER, SHAREHOLDER",05/2010,"B","Y","N","1161246"
1049876,"N","A","DERWAY, ELIZABETH COBURN","I","","CHIEF COMPLIANCE OFFICER, FINOP, SECRETARY,SHAREHOLDER",10/1992,"B","Y","N","1873991"
1049876,"N","A","BODNER, MARTIN STEPHEN","I","","EXECUTIVE VICE PRESIDENT",08/2007,"NA","N","N","xxx-xx-xxxx"
1049876,"N","A","MEREDITH, MARK WILLIAM","I","","SHAREHOLDER/DIRECTOR",06/2010,"NA","N","N","727006"
1049843,"N","A","MAKIN, MALCOLM, ALFRED","I","","SOLE SHAREHOLDER, PRESIDENT, DIRECTOR, CHIEF COMPLIANCE OFFICER",06/1988,"E","Y","N","851143"
1049843,"N","A","NEALON, KATHLEEN, ANNE","I","","CHIEF FINANCIAL OFFICER, MANAGER",01/1997,"NA","Y","N","3126475"
1046652,"Y","A","WERTHEIMER, DOUGLAS, STEPHEN","I","","CHIEF COMPLIANCE OFFICER",02/2012,"NA","Y","N","4997203"
1046652,"Y","A","BERKELEY ADVISORS GROUP, LLC","DE","","OWNER",09/2014,"E","Y","N","20-2249471"
1046652,"","B","INDUSTRY CAPITAL REAL ESTATE PARTNERS, LLC","DE","BERKELEY ADVISORS GROUP, LLC","MEMBER",05/2005,"C","Y","N","20-2082973"
1046652,"","B","INDUSTRY CAPITAL HOLDINGS, LLC","DE","INDUSTRY CAPITAL REAL ESTATE PARTNERS, LLC","MEMBER",01/2010,"D","Y","N","27-1607016"
1046652,"","B","INDUSTRY CAPITAL MANAGEMENT, LLC","DE","INDUSTRY CAPITAL HOLDINGS, LLC","MEMBER",11/2009,"D","Y","N","85-0484698"
1046652,"","B","LEONIDAS HOLDINGS, LLC","DE","INDUSTRY CAPITAL MANAGEMENT, LLC","MEMBER",12/2008,"E","Y","N","26-3951265"
1046652,"","B","VILLARINA, NORMAN, DINO","I","LEONIDAS HOLDINGS, LLC","MEMBER",12/2008,"E","Y","N","1696520"
1046652,"","B","WERTHEIMER, DOUGLAS, STEPHEN","I","INDUSTRY CAPITAL REAL ESTATE PARTNERS, LLC","MEMBER",01/2010,"D","Y","N","4997203"
1046652,"","B","AZUL HOLDINGS, LLC","DE","BERKELEY ADVISORS GROUP, LLC","MEMBER",01/2012,"C","Y","N","45-5164131"
1046652,"","B","SNEGG, AARON, DANIEL","I","AZUL HOLDINGS, LLC","MEMBER",12/2011,"E","Y","N","5982387"
1049901,"N","A","VANSLYKE, CHRISTOPHER, PAUL","I","","MANAGING MEMBER",05/2007,"E","Y","N","2870730"
1049901,"N","A","FERREIRA, ANTHONY, GEORGE","I","","WEALTH MANAGER",11/2003,"A","Y","N","4586955"
